layer_idx,func,mean S,mean T,mean C,std S,std T,std C,checkpoint
0,cosine,0.0,1.0,0.0,0.0,4.2948455548160106e-16,0.0,1000
0,l2,18.965752062258808,0.0,18.965752062258808,0.4511817292073754,0.0,0.4511817292073754,1000
0,norm_ratio,0.0,1.0,0.0,0.0,0.0,0.0,1000
0,spim,0.0,1.0,0.0,0.0,4.2948455548160106e-16,0.0,1000
1,cosine,0.4165178426176161,0.7876077626513789,-0.1860595712504622,0.06486416835679837,0.011508070654263874,0.037665449886410775,1000
1,l2,21.17080806585771,14.524417754734603,23.411379301032785,1.0011745939113448,0.44559543101881377,0.12430419807775626,1000
1,norm_ratio,0.6407242927277529,0.9635664406032547,0.13813984516377315,0.017678286262436997,0.044799230045732906,0.004473387487529413,1000
1,spim,0.26672029017669974,0.7590154047280226,-0.025735694904722425,0.04142926542387109,0.03921517436799507,0.0054234291941134905,1000
2,cosine,0.43729988256241337,0.5038062812506233,-0.2536149510347869,0.18284310854028107,0.1052524498569901,0.038386534986575044,1000
2,l2,24.45225243090754,23.94342261726652,24.15644953256667,3.202965960574479,1.4147104641812205,0.2039753601421996,1000
2,norm_ratio,1.061502964486638,1.1209513810888763,0.19785059575488617,0.07237434370055609,0.15285244672423412,0.01011100272269743,1000
2,spim,0.472106164400253,0.5781547030055147,-0.05026086740576776,0.2046904789169144,0.20189951739077744,0.008474501665510791,1000
3,cosine,0.4749210468442295,0.2078888706566637,-0.35405322732624595,0.31841940441943206,0.25554533124883955,0.0560955371303361,1000
3,l2,29.62480799333843,33.5352826109897,25.027382137820457,6.582383878816992,2.6599764476093375,0.3257424788902325,1000
3,norm_ratio,1.4966585556164298,1.3451397971280965,0.23600816437922456,0.1305989914730125,0.32959769701741926,0.01273738986883668,1000
3,spim,0.7294406574244667,0.35421678851432525,-0.08365744593879186,0.4776421070701325,0.47846444724871623,0.01436312620328065,1000
4,cosine,0.4891299252989672,0.08771169689159686,-0.34455572566165793,0.35569623453811194,0.3095401366694027,0.07440096365377902,1000
4,l2,32.613063481962406,38.35937055669652,25.09417188176569,8.426748255767903,3.435158410508064,0.49138516663247883,1000
4,norm_ratio,1.6924944643307342,1.4875363715768604,0.24459083401578727,0.14668042022812336,0.4256869113889226,0.01535702673604454,1000
4,spim,0.8355570914328578,0.24927944065207158,-0.08483653208492939,0.5985190326236635,0.608497666444977,0.02158330377819265,1000
5,cosine,0.5678364299415688,0.03800273119433099,-0.2941427752883047,0.2746218364774322,0.2796512382316044,0.07213964580428094,1000
5,l2,29.36970687381947,36.555255411044214,24.548692779014793,7.138413863210632,3.112213388676856,0.5714809186939809,1000
5,norm_ratio,1.6143025286724384,1.3311849929362223,0.21500024321058672,0.1326843027403273,0.37546016184611497,0.02636694133903629,1000
5,spim,0.9208172094399573,0.1437924569867905,-0.0646096664267477,0.4527662893707985,0.46030430029883834,0.022527435198443396,1000
6,cosine,0.7798905648315845,0.09792132713930796,-0.08239567992265703,0.10571070750760973,0.13603954155383854,0.04940924217938216,1000
6,l2,16.792685682843352,27.318098222067576,23.457879194409635,4.050239496366514,2.2771779183831167,0.21084421477991916,1000
6,norm_ratio,1.1862967517417458,0.7565907038570193,0.15950684651175123,0.08522589957679767,0.2160372592549362,0.016556471536235153,1000
6,spim,0.9220218381452526,0.09117734872489892,-0.013199186870151477,0.12432900670792282,0.13049179442809508,0.008383887121112356,1000
0,cosine,0.0,1.0,0.0,0.0,4.2750351140428187e-16,0.0,2000
0,l2,19.029250445133798,0.0,19.029250445133798,0.40913761687224603,0.0,0.40913761687224603,2000
0,norm_ratio,0.0,1.0,0.0,0.0,0.0,0.0,2000
0,spim,0.0,1.0,0.0,0.0,4.2750351140428187e-16,0.0,2000
1,cosine,0.24587687469183206,0.8871197165598342,-0.24426396920315518,0.11935129669085344,0.014949862384543822,0.042708879137434486,2000
1,l2,22.56119053788618,10.946698580522504,23.483331934723733,1.2832841044481509,0.7171507553972162,0.1317476666371423,2000
1,norm_ratio,0.4873489041080297,1.026018249196301,0.12607030243862474,0.031185711856482414,0.058438209792035074,0.005649862282350002,2000
1,spim,0.12034225446168122,0.9104890574600628,-0.030831311921743973,0.06003357953768199,0.058870389306603654,0.0057656343166067525,2000
2,cosine,0.3765259903965211,0.6772579797328768,-0.38655072201566126,0.2287817682077988,0.06569261719578533,0.04420676305276934,2000
2,l2,23.6051669657599,19.22296408876067,24.49138164859244,4.186586990078831,1.9270898357445854,0.21825370140620176,2000
2,norm_ratio,0.8790725221587636,1.08261165252711,0.1792721683077702,0.07247004644804794,0.19809225576926767,0.00957258218309565,2000
2,spim,0.32803756416523144,0.7413493746093514,-0.06938693877458278,0.20214311852306452,0.19980028863193566,0.009340698348680766,2000
3,cosine,0.40045717136836,0.40080340022278016,-0.4896885606098707,0.3726520768125099,0.18528320689889138,0.06530062519683094,2000
3,l2,29.25619004551094,29.474182208907244,25.61364687972525,9.109081521969262,4.637193929040158,0.4190692516966067,2000
3,norm_ratio,1.359148132674516,1.3102211421572185,0.231054554384718,0.157489549444395,0.45506132055669285,0.01334020416663983,2000
3,spim,0.5200684841946347,0.5933739917558603,-0.11344247595049484,0.5073679247047787,0.5133257728780798,0.018948572732684507,2000
4,cosine,0.37951946975576417,0.22945433307713248,-0.5614657432096452,0.4337124666514606,0.2630857643832005,0.08513780577357552,2000
4,l2,37.646087473903194,40.229684994357484,26.816643055156245,14.010223017246876,8.9356035622459,1.1252101998499626,2000
