layer_idx,func,mean I,mean S,mean T,mean F,mean C,std I,std S,std T,std F,std C,checkpoint
0,cosine,1.0,0.0,0.0,0.0,0.0,1.4704730126318518e-16,0.0,0.0,0.0,0.0,1000
0,l2,0.0,27.765678356885058,27.765678356885058,27.765678356885058,27.765678356885058,0.0,0.7247017608963013,0.7247017608963013,0.7247017608963013,0.7247017608963013,1000
0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000
0,spim,1.0,0.0,0.0,0.0,0.0,1.4704730126318518e-16,0.0,0.0,0.0,0.0,1000
1,cosine,0.5660978670553997,0.4246496183649946,0.4061912753769189,0.35522611553657024,-0.0014455054640741514,0.05375156270527209,0.03923802289014217,0.0643761920774254,0.04692384242675614,0.00039134370821178587,1000
1,l2,18.930051791722025,20.67438982535868,20.711742333345516,21.228169246556156,23.429231215148192,0.9304555515275343,0.5269836798984532,0.7184400012783511,0.492549769725981,0.27411666124636797,1000
1,norm_ratio,0.7184604623425412,0.5492570976787293,0.48775970341063585,0.4415362550909614,0.26349779725520894,0.045606718693381024,0.022475397226549582,0.0577509151413062,0.02725226249811019,0.04660493431356175,1000
1,spim,0.4083149488547654,0.23338238904510933,0.20116797460344893,0.1575067009035294,-0.0003720134068530898,0.05816348961252677,0.024748713877097348,0.05442217590716911,0.028564098858482826,8.871513645929523e-05,1000
2,cosine,0.37265389112622044,0.4755048049100479,0.44366091338541663,0.5156003379407105,-0.0006174229593490402,0.06492067777698798,0.04270465298477863,0.0582526675015376,0.0597864300122529,0.0007256227147302038,1000
2,l2,21.089569068321083,20.164677823179506,20.354431577752152,19.35852415544046,23.084280201389753,0.6578482252157528,0.63266744005371,0.7425759180574146,0.8800467992390146,0.15720846400821512,1000
2,norm_ratio,0.47492117097233244,0.6204380591279397,0.5365786703207563,0.5490613554970638,0.19820442861582516,0.05436785464748426,0.028265176701882222,0.05525669571988224,0.0407318521434189,0.03580743012460144,1000
2,spim,0.17949650396743955,0.2954096144675989,0.2403675571656415,0.2848459194720183,-0.00011959507269833629,0.04753311739444622,0.03235563956138928,0.055033846919824506,0.052624000579286796,0.00013354849648766046,1000
3,cosine,0.21930829020839152,0.4799519798125845,0.5548426620619868,0.5786215718399864,-0.0019657782241909584,0.056428644423291555,0.044774658939265806,0.0419838998221681,0.06252607657926011,0.006969678661427013,1000
3,l2,22.11556532812473,20.028534578378594,18.83311740097784,18.398754567276015,22.69461232417551,0.34980164945453845,0.6672499400722083,0.6455036486940606,1.0243027237469413,0.03898731929054419,1000
3,norm_ratio,0.2766388643324079,0.598461505604744,0.5617854237764798,0.5811080661594976,0.06940697069494527,0.044036700824370854,0.03560012660612262,0.04920862571477949,0.04544107034834549,0.024315591913525125,1000
3,spim,0.061655089567838536,0.28768245935818315,0.3123608320018673,0.3383875767987196,-8.595772660871211e-05,0.022550396510728658,0.035110506810712754,0.04191242607740585,0.06040922214581855,0.00013642087988323718,1000
4,cosine,0.14529187872156074,0.45559460740784913,0.616438183198364,0.6347849016717253,0.03946955494722698,0.07013617099322231,0.04337907761895239,0.03154880493031981,0.053632981151908767,0.03894057617678378,1000
4,l2,22.395781942029227,20.285409352302896,17.850541488965398,17.490940520304836,22.631357227233313,0.24436998550681194,0.5919242088135975,0.5377060207939464,0.9629365545797713,0.010624699629069081,1000
4,norm_ratio,0.14643946738759933,0.5650787193292144,0.5731810485490062,0.5740519429688802,0.019336507071097558,0.02866731419988017,0.031060002861067987,0.03945216157552881,0.043418456189584835,0.014553556393980328,1000
4,spim,0.021515366409698134,0.25815564137473673,0.3537540021024353,0.3661950347294672,0.000379955383662438,0.012283620916416002,0.034122277274805185,0.034272551122874466,0.05610070705743255,9.676121514476813e-05,1000
5,cosine,0.13313563310198298,0.6053464691218933,0.6475832049617353,0.7499662271956264,0.1637566761848659,0.11903347322206893,0.04932431197255182,0.02043764685375442,0.04267489394772152,0.1222403579660622,1000
5,l2,22.499749765888843,18.228141768330026,17.709034210778135,15.843010053316553,22.602658824024896,0.18174397426831496,0.6464619355290792,0.347394613762583,0.8042085885758639,0.006126580453606036,1000
5,norm_ratio,0.06015005489744281,0.4839853456539141,0.4724659554504177,0.5211793390046521,0.017292011741466766,0.012860341649727026,0.025099783198601244,0.03191442313919935,0.040662549837566946,0.010629272729321898,1000
5,spim,0.00802360645994588,0.2929013336017999,0.3060775761676431,0.3911554937854035,0.0018419899852074406,0.008087502181328537,0.027321752009221625,0.02421282315334928,0.04041038092303104,0.000245951886324863,1000
6,cosine,0.12704879631175348,0.8472980295194533,0.7284018660682262,0.8944329387272061,0.5438722115795069,0.1305016213648183,0.02862101564106995,0.03852017432616167,0.03948579599978197,0.19159171144726375,1000
6,l2,22.811071464425442,15.918556511108003,18.158434419809943,14.22429868311752,22.682076385288667,0.06966163724964011,0.208646344453014,0.16718528648900385,0.7112832938090448,0.003212240658880022,1000
6,norm_ratio,0.02019730200373141,0.39907392198781383,0.33019262607975614,0.4608805985295913,0.017025673710001698,0.0042429467076104165,0.02473385362214065,0.02862068817994847,0.012772811495724753,0.006481783058906909,1000
6,spim,0.002539919809339151,0.337536615931753,0.23953681490454234,0.412277452244015,0.008109197110350358,0.0029086453872210743,0.01266679007443022,0.0112969547293791,0.022508075684442387,0.00026722839152198654,1000
0,cosine,1.0,0.0,0.0,0.0,0.0,1.4112725154654533e-16,0.0,0.0,0.0,0.0,2000
