,layer_idx,func,STC_L1norm s0 mean,STC_L1norm s0 stdv,S s0 mean,S s0 stdv,T s0 mean,T s0 stdv,C s0 mean,C s0 stdv,STC_L1norm s1 mean,STC_L1norm s1 stdv,S s1 mean,S s1 stdv,T s1 mean,T s1 stdv,C s1 mean,C s1 stdv,STC_L1norm s2 mean,STC_L1norm s2 stdv,S s2 mean,S s2 stdv,T s2 mean,T s2 stdv,C s2 mean,C s2 stdv,STC_L1norm sla mean,STC_L1norm sla stdv,S sla mean,S sla stdv,T sla mean,T sla stdv,C sla mean,C sla stdv,STC_L1norm ine mean,STC_L1norm ine stdv,S ine mean,S ine stdv,T ine mean,T ine stdv,C ine mean,C ine stdv,STC_L1norm mul mean,STC_L1norm mul stdv,S mul mean,S mul stdv,T mul mean,T mul stdv,C mul mean,C mul stdv,STC_L1norm rus_allseeds mean,STC_L1norm rus_allseeds stdv,S rus_allseeds mean,S rus_allseeds stdv,T rus_allseeds mean,T rus_allseeds stdv,C rus_allseeds mean,C rus_allseeds stdv
10,5,l2,0.19388249393671858,0.04356413313245374,0.10881698631270816,0.02716647098825365,0.12148751327988075,0.03986802016095329,0.20564980444471254,0.048061442531899416,0.5646747323547592,0.018345199086072652,0.11921873869114094,0.03157828835375276,0.46630132913974504,0.01948176791000368,0.6854650271277878,0.023070977503185253,0.15334934220124455,0.03131996916435219,-0.06462412552294167,0.022285776098949772,0.13775398758397403,0.03922382651617517,0.25029590237236327,0.034753271228934034,0.20784559272583225,0.022178581859093598,0.13539322712190416,0.030927373806101433,0.19346756946890856,0.019883257675724467,0.18305254501297114,0.02341108486956041,0.46142653094117875,0.02448050614857235,0.20316994195496782,0.03450455778585678,0.4623911870371801,0.02258298225330292,0.5426909090929803,0.025019427204615738,0.017308398724686473,0.0259702741054023,-0.05862942972174103,0.022040773416891892,-0.0020366509478128964,0.03042051692168683,0.030637968918244496,0.034042764215159685,0.30396885616424074,0.19088413840951607,0.17921969466227167,0.19414252460784154,0.24184761000119995,0.16490149968677978,0.3804702446482879,0.22296924865267323
11,6,l2,0.5957516039678472,0.021949860293510245,0.4173047870657155,0.03439994073156368,0.47266549995649665,0.025334567139058836,0.5015768651281284,0.03708893975553232,0.5261744309926828,0.02675452896885901,0.3728659650729434,0.03311278086436945,0.5038445616183698,0.025783050359877432,0.6425767725834425,0.022509480201006207,0.5641585323245435,0.025156455954597066,0.39093244895288054,0.01957197988495943,0.5503078765337389,0.027408667974994493,0.6252123652175497,0.023507654412845993,0.4002310433442874,0.02771591493351084,0.30359043852967954,0.027064381774409695,0.23305771610709342,0.024119861421123844,0.37924767914488644,0.03106894074582309,0.7755938961810129,0.011474071843376406,0.621165536323943,0.021508408017648858,0.7687801861827344,0.010885415151342467,0.8355707938408882,0.008142586234522381,0.256488077546693,0.035486316866631,0.09125790854157398,0.04219303628402507,0.21767445484257403,0.03600488487553707,0.395000276930581,0.02917544234626612,0.5620281890950245,0.037484261801466016,0.477864628062769,0.09203096580105091,0.5089393127028685,0.04112705714604566,0.5897886676430402,0.0695158946011421
12,1,norm_ratio,0.6249044843457358,0.022396710040796974,0.028085970828586004,0.022224277349841618,0.6208752330133036,0.026180720040205517,0.7198884380784752,0.013386388218014323,0.556732870308423,0.031047741729273166,0.49653093405436194,0.026533812018351522,0.2884636038758278,0.03863703617487775,0.577682740069183,0.029320628710922725,0.5270164924416827,0.026654601123198438,-0.053448760860925995,0.04298278053891196,0.5402317473858388,0.027016105680235995,0.5796185542228867,0.019201257127068518,0.6300862280021644,0.021822926099387054,0.0045703560474945875,0.023346552409836834,0.7786590479698907,0.020108101866118826,0.6046122608354024,0.022632475941873686,0.6765963345020258,0.016841967365910808,0.6391743121833339,0.017423487597103996,0.5403776057293349,0.020855685023871487,0.715081738721773,0.013714728703904996,0.6909131198076542,0.02332651651412849,0.48720466362025494,0.031322279628077154,0.7291843268752076,0.022141437320294447,0.6700859732327348,0.021411977228212108,0.5695512823652804,0.04911610240332198,0.36330366518631063,0.27344447568366337,0.4831901947583233,0.14709445974147675,0.6257299107901815,0.07087492801036933
13,2,norm_ratio,0.5497600984370088,0.02126575672085055,-0.022720202982894306,0.03060584215077789,0.6311353352657652,0.023186213545783766,0.7184349443494041,0.013441548364526759,0.32546948695724665,0.02732351928645243,0.2993978884857194,0.02223741592733117,0.139241492384744,0.037348903021764024,0.4013567512064113,0.0272099651321902,0.44133370574051256,0.02981895920718407,0.13390207568491172,0.0489777216643594,0.4659763347677817,0.03563883061841481,0.5216303506178227,0.02561987910977791,0.47128391465945646,0.027949981828872573,0.0494196155135342,0.03187450461872941,0.595294642718956,0.030570798130635263,0.42413159816930956,0.026421356553437032,0.6284075078817923,0.015212760106505492,0.5961338353156419,0.012671367121234312,0.41597792580533055,0.019615278598155834,0.7236760978388667,0.014405434494437213,0.21628448457509036,0.029179384548104547,0.15338873991221172,0.03185580082804015,0.2431025000371207,0.027501897938125294,0.19290261151875768,0.02633707987369465,0.438854430378256,0.09656432393870251,0.2878571753870841,0.19274236541174317,0.412117720806097,0.21026526952791139,0.5471406820578796,0.13476051282151638
14,3,norm_ratio,0.45466422328408784,0.015494498493945677,0.04472235394449089,0.034627652103088324,0.5658590366462444,0.01682503148590781,0.3819605750586407,0.026665059446472187,0.3273445403644286,0.023344915450559278,0.20966738156429213,0.027625972817159717,0.20317333934170972,0.029979959354121583,0.44412211501206944,0.015617221438314888,0.33346533342746076,0.03313430984654189,-0.003855318467735745,0.042233805909793275,0.407805628822584,0.025691221151550633,0.42314988139753573,0.024250029732352872,0.19437171051107024,0.03730196324268482,-0.034734259593122686,0.035149764152715826,0.2309480505741191,0.0318422691852202,0.18546717242774285,0.039164276120453916,0.49500410062628103,0.019646720808473808,0.4103712640214239,0.021422567354528643,0.34127602004413715,0.022528808757656785,0.5529269852732747,0.01804728737910913,0.040478077131699056,0.02468617136382696,-0.0031576905514593473,0.0290663028240963,0.03836037193241162,0.021374616731147354,0.019819047673487928,0.02068492472527337,0.3718246990253258,0.06434541638410898,0.22766808568617075,0.16729045662646178,0.39227933493684597,0.15289142288909238,0.41641085715608195,0.034184279734297024
15,4,norm_ratio,0.3403455974791389,0.023072286875104736,0.019028238541042245,0.04717274810004758,0.4399032779824353,0.022491190927107097,0.2665970480581679,0.027986615695915443,0.3975410806844689,0.016148566376059752,0.14934342399088563,0.02790568234882528,0.2683203294278768,0.024782457838069743,0.49498368003982457,0.012527837640671183,0.3183662952841743,0.03374068860376978,-0.0268729140084428,0.041348289000439645,0.3923151822854197,0.026810317018360043,0.4137426601541015,0.026623531629996897,0.28557875711593433,0.037777646158404544,0.19200458008544247,0.026459220260833312,0.18230784773953052,0.039745049539048234,0.22864467438429079,0.043488537194408046,0.3770191809732787,0.02140983292942657,0.2537002842872026,0.025595669710002867,0.3133775672935748,0.019951198633366748,0.45775491096832227,0.02047642974341875,0.034906564620934014,0.022389761051020207,-0.025052343743269957,0.02807246048899967,0.03590860712080792,0.019311164380476937,0.03099497538457096,0.01802022452965787,0.352084324482594,0.04185115870220176,0.1996252869952112,0.16748285224766943,0.36684626323191055,0.07734447834863609,0.391774462750698,0.09876520085389298
16,5,norm_ratio,0.334016883355147,0.021223201277069354,0.24116351199890698,0.020908449175451847,0.3150614008922811,0.027238680443572996,0.19669996434435733,0.03118787292767806,0.596500480263536,0.017643811088615263,0.1899785837716415,0.03139509226167933,0.5582731344105384,0.019809734423166643,0.68048313394578,0.010254674863917316,0.3401186874550339,0.03133245559145169,-0.0245982132726121,0.03353160561240501,0.3882291362657597,0.026073705688817336,0.44308591912457695,0.024172849296076517,0.3160855291745909,0.03079838081024707,0.36398355794857273,0.02015363034233863,0.1595192637474661,0.034428894191129204,0.22333981664567673,0.03584906075068715,0.47543661894701283,0.016128078251915225,0.36496007461066027,0.01862103890679931,0.4452284729365412,0.015408236338711885,0.5047692848364576,0.022290808142133512,0.06187987907722296,0.021146499024517283,-0.03821293663559434,0.020806001656916994,0.055896638390312336,0.02101872943112702,0.09146147040095436,0.020786871029426453,0.4235453503579055,0.1265700534550185,0.2795299889286088,0.1899853160258959,0.420521223856193,0.1063062111245618,0.4400896724715715,0.20217139827339367
17,6,norm_ratio,0.2066414618942361,0.029521870364649663,0.06597511016510926,0.03491416700974107,0.1502615025239745,0.033474927854695816,0.2145730270704321,0.03372884513928133,0.6177680784424472,0.019289244313252685,0.1829775597301592,0.036910538294519575,0.5777061578024137,0.020073160356915483,0.7138206571885474,0.013453506022300827,0.4924738935848142,0.032851270193286014,0.2166051752687622,0.03724350626913198,0.49058715517514306,0.030587807593592965,0.5897533151827534,0.021946168150647996,0.47396564937506913,0.02777459631762972,0.560857557667967,0.018652041998697987,0.24271017630675024,0.03129367996973874,0.31052532810295935,0.02915004792358968,0.6496783832775616,0.014364214549899562,0.5866716968473226,0.011056738599242125,0.5866830788102265,0.015836893920769243,0.5769595151552578,0.017975463309552995,0.15273827160242587,0.021265580734250885,0.101593168998746,0.028191769715339036,0.11458763131870406,0.020827679896520044,0.1444019296374158,0.01970605741966002,0.43896114464049923,0.17704325248167374,0.29707354651425477,0.1964800154896329,0.4061849385005106,0.18960328166619844,0.5060489998139108,0.21715555858449956
18,1,spim,0.45259107065791815,0.019759148899161874,0.09279488818369072,0.027336933190704803,0.46413692551510355,0.020399872896056062,0.6497396911100739,0.01428554744070469,0.15823256688549664,0.033143706243109146,-0.02940914847631356,0.029111391501395294,0.1077519482222592,0.035550560797089605,0.3125016712342912,0.03437134319241222,0.383423511407267,0.03049608496907132,0.19799677475814462,0.0293385305350141,0.37035142098678137,0.030450717874666623,0.5062676951972774,0.024538511511666836,0.7193405792479115,0.021043501621239347,0.029572809612941547,0.020358644155415977,0.7377735269759663,0.01960815008742813,0.8152376451553469,0.017014963177015546,0.31590799431353217,0.04231259257872179,0.17745867158301934,0.037733485067293425,0.18848831607591765,0.04792333127248596,0.4483003654586321,0.03513089565491032,0.6939655078138462,0.013272506466959655,0.594024369778967,0.014281845171371927,0.6949799232891013,0.015255951789794208,0.7218936153678512,0.01603013255227299,0.33141571631689387,0.13072440987961487,0.20927161056936724,0.16833567427160692,0.31408009824138144,0.15602976918757044,0.4895030191805475,0.1427261263918125
19,2,spim,0.394156143828284,0.024272257098917463,0.06382799104749964,0.028047352591932338,0.4234486144930772,0.023473716076266835,0.5872251995330948,0.01707214979887468,0.1058455142016225,0.033637256068661976,0.028309781833588298,0.030578252120872,-0.03353912058902465,0.03466637476914917,0.19757510225650887,0.038764379266983055,0.2803218616949129,0.0409029229736161,0.19569806945159932,0.04140387789361841,0.27304608541392245,0.03896460906581669,0.3435963942650254,0.03932648646813035,0.7274132983461061,0.024252204784260715,0.4773995947366186,0.011526155309970176,0.7209220814156347,0.025233216008806077,0.6583237810172958,0.025725353541253226,0.32191168018058997,0.027263367526268373,0.292665018889405,0.02097035898030337,0.06510730409221216,0.034202379915414555,0.32543618124895823,0.02944388031307509,0.2909440959178651,0.03074054006707149,0.2838575003838868,0.03174409119191342,0.2833185116997984,0.031249591554827632,0.2840420696952199,0.029977822728643782,0.2601078399082731,0.12488437480533789,0.17802656034291775,0.13295965823474346,0.2209851931059917,0.19601927425526489,0.37613223201820956,0.16661757514228215
20,3,spim,0.578243315096216,0.027186838271537443,0.11468502694551168,0.027076706704526637,0.5647166294011605,0.024761572631368946,0.47687340215810375,0.02839486469553202,0.22290587974631978,0.025272672563000715,0.08423205424274927,0.035871660460801744,0.12104855829935368,0.028604710612759474,0.2701907670744952,0.02767652796484269,0.28997898937908295,0.03833613535303293,0.20264706493348492,0.03980188454084646,0.2821149246381886,0.037314708748678975,0.3476843265121281,0.03617933352091012,0.5301630213260704,0.032562267929067364,0.633893791881033,0.019097501735642515,0.37419386581333086,0.034351032751500234,0.27994945790093007,0.03552918879527214,0.2713603684599594,0.03145581021753401,0.14901556416389905,0.030193934367328753,0.09880555592915155,0.03694111787456327,0.3579075216080384,0.03244035052121685,0.09809541054419661,0.03600116769193928,0.10033837400965484,0.037616462222941766,0.06846468803713829,0.03707239214498087,0.08663447701039342,0.03366010467532136,0.3637093947405395,0.15957848331475058,0.24878205505722747,0.16667490111422412,0.32262670411290095,0.18884755963802263,0.36491616524824233,0.09172173559881032
21,4,spim,0.5205764392649106,0.02992490965366181,0.09754608403903126,0.024064459306051857,0.5487248165288062,0.0261114752759093,0.3504969703253912,0.024746087088955877,0.4357129046248417,0.023527244157192883,0.22591613936989555,0.037072819476949376,0.3566472712072058,0.026278925252803426,0.33935823449138397,0.030198008189463593,0.34483007683542133,0.03370081382836495,0.25358192688914183,0.03749947143333865,0.34998313261162783,0.03199615330865751,0.4010179126155367,0.031632490425070915,0.39117394236061687,0.03781041226612719,0.5524881253663799,0.03272277769322524,0.19127942232655948,0.04111720880364228,0.14415750100560246,0.040153901134299,0.28220687691205637,0.023771971977684485,0.07985623861666385,0.03274297784234477,0.1716142017330159,0.02687958101515298,0.39639706955445525,0.02953506988616247,0.045881288105120085,0.03731462113587201,-0.008621460352384789,0.04404718139572307,0.04223959889195271,0.03590081957129401,0.0774358673428545,0.03398462820837658,0.43370647357505787,0.07829151814990819,0.3130272618372071,0.14382434639920064,0.41845174011587993,0.09761880016220185,0.3636243724774373,0.03909256769411482
22,5,spim,0.4466945821900534,0.02588632648597122,0.13052268222873548,0.022082747935935367,0.45126613861881737,0.02745600836689781,0.3224456627356966,0.026624564881006788,0.609138458395909,0.020367314336154237,0.21394994862934977,0.029987800475608554,0.6203869440528357,0.020840653044232976,0.6852373876328027,0.021041421727655416,0.3107488543768567,0.033969631014763725,0.15730726801223083,0.040673272524845254,0.3262917347817057,0.0325895775030646,0.4090790590599848,0.03020265952779167,0.22707910259219308,0.03918693983133215,0.3543056741428683,0.03771238210942951,0.09861199532896087,0.03897014858671961,0.07624481753787186,0.0366824761780288,0.347401428805099,0.028056760415876666,0.02817006796797043,0.03715000581304756,0.2938790401883607,0.03104713815524722,0.5007931333414445,0.02426142690707675,0.14121182361979784,0.03299502474216898,0.041772009437359106,0.03876196743725912,0.1403576415710499,0.032188791320585004,0.2176124012091578,0.02962331641371071,0.4555272983209396,0.12683165859792717,0.31139363230552247,0.1735291752945669,0.4659816058177863,0.12539047249645477,0.4722540364761614,0.15936616161573935
23,6,spim,0.2601099588513945,0.035582939722776485,0.34075440764837583,0.02744111734583318,0.12984964428175216,0.03243639958570021,0.17903676820833395,0.03366782652371316,0.6030911758318475,0.019343933105887685,0.2486732332812598,0.025367466392411803,0.5330753688160547,0.0264572186896439,0.5730514711596919,0.020187595949497525,0.4464162027866605,0.03192151022259925,-0.054292636636792346,0.031292564127616634,0.4602809085754007,0.02975733807537578,0.6026799335672359,0.025036311700319808,0.20406416771029057,0.028797987163370814,0.15085598139487125,0.026233493200728715,0.1551475417997899,0.020963457567806716,0.14650355135576115,0.029247051274662664,0.3989002887173445,0.024296540852290945,0.3391657754533787,0.026033868549143756,0.2529622317195415,0.03573308938139354,0.3225208049648719,0.030328452235945703,0.23224360236203762,0.026257821514765432,0.21556051118622746,0.03387012261830302,0.1499998208822297,0.027858039708542684,0.1866151539707302,0.020942918310963125,0.4365391124899676,0.1454573969098382,0.30745872362712434,0.20539733055013,0.37440197389106916,0.1807380680892756,0.45158939097842055,0.19810952368754156
