layer_idx,func,mean I,mean S,mean T,mean F,mean C,std I,std S,std T,std F,std C,checkpoint
2,norm_ratio,0.4561333224319581,0.3141622491473743,0.47069996218008536,0.6327865421780682,0.14874479739506294,0.06742000122131994,0.04540532759706595,0.0784953482917547,0.04008060568181683,0.04468363684737106,3000
2,spim,0.17346291823414767,0.09937323163734159,0.2569457036376289,0.46959098024718937,0.0006271662436922865,0.044996501522502244,0.028972970881928392,0.06781510193389192,0.06326044391263418,0.0005266666739301874,3000
3,cosine,0.23049479488191804,0.29188303632536927,0.6282120551133082,0.7811700252184454,0.01252227657645812,0.06374265164143385,0.056777652230929655,0.03761786601787136,0.04757236505965422,0.020969004081579676,3000
3,l2,22.0339820333873,21.632032229198433,17.797415581265028,14.260643680525638,22.690334169348652,0.37618941801349526,0.39674185157258923,0.6641579176447423,1.2192502572940638,0.06261120231275326,3000
3,norm_ratio,0.251359967622909,0.2954816374282089,0.5150035939277511,0.6750293422008827,0.0693546684998254,0.047118017235405533,0.04463197427396996,0.05575192562958794,0.037470652597861226,0.03466577147207129,3000
3,spim,0.05867039949073322,0.08773797283753304,0.3245612415085112,0.5285746234345085,0.00045576272871397503,0.021734594047027968,0.026879895921388765,0.04884618824641834,0.056331119161280314,0.0003102793474376217,3000
4,cosine,0.15733007976451305,0.3341881793313399,0.6553457525389392,0.8123487730148726,0.09015126559876614,0.0693424993797783,0.055466388048712706,0.036184093710200996,0.04061664227205576,0.07521353660209405,3000
4,l2,22.374115692105185,21.364083834456505,17.467976373418,13.494718499927735,22.626202599054558,0.21220069274482148,0.40307454418708993,0.6227401445288229,1.0940343941893182,0.015786673983498315,3000
4,norm_ratio,0.13206029588806534,0.28404992955076347,0.5012745397619575,0.6796523278974836,0.02292271626233036,0.0269161479777457,0.044065457872501684,0.04923019085509296,0.03545146787706607,0.016170411835670456,3000
4,spim,0.02090604407330772,0.09609959135670826,0.328944632078147,0.5528497307592718,0.0012000017325650846,0.01058423080272693,0.02658928124747201,0.04122182766670588,0.04861017703347815,0.0003245055817453846,3000
5,cosine,0.1441700881030599,0.4328171369957581,0.6797252951742595,0.843739142800396,0.21454061096057786,0.10402359482482468,0.04361246419147437,0.027979504621891575,0.036964758436438545,0.12866522829230131,3000
5,l2,22.497644366547757,20.69623611488018,17.363673316958316,12.854134969554632,22.58970757931909,0.14954653984562885,0.3382749901892564,0.4901351732600192,1.0482884621550497,0.014942461962627357,3000
5,norm_ratio,0.060647047823064,0.2872838164673105,0.459548573015936,0.6528189221473951,0.02036664769838064,0.012999920801580616,0.03864484809047707,0.04301599700358262,0.027822149612369035,0.014472998985416196,3000
5,spim,0.00865490570724652,0.12447786124660046,0.31247055767533444,0.5513780640903324,0.0030186112804859774,0.006611372798524486,0.021650714155274666,0.03323003808102914,0.041397550895989524,0.0006513174038731335,3000
6,cosine,0.15444669209548623,0.6801964329298746,0.7309017538154315,0.8903538372451041,0.4947900748359327,0.11149700764017174,0.046156757322189906,0.027413438394526795,0.024663909460162527,0.10138261734582112,3000
6,l2,23.07687968916051,19.125105437339474,17.929447456682176,12.819969230737039,22.855096507750922,0.07383176316481897,0.4692207770025587,0.3279812408008648,0.7291311919533617,0.028088956564562853,3000
6,norm_ratio,0.02449888035722848,0.29996869972121365,0.3669312367309218,0.5738894895280449,0.027985517870334327,0.005486238240363246,0.028750525674019818,0.028862431195672555,0.021265685224576,0.007031223124684699,3000
