,layer_idx,func,ISTFC_L1norm s0 mean,ISTFC_L1norm s0 stdv,I s0 mean,I s0 stdv,S s0 mean,S s0 stdv,T s0 mean,T s0 stdv,F s0 mean,F s0 stdv,C s0 mean,C s0 stdv,ISTFC_L1norm s1 mean,ISTFC_L1norm s1 stdv,I s1 mean,I s1 stdv,S s1 mean,S s1 stdv,T s1 mean,T s1 stdv,F s1 mean,F s1 stdv,C s1 mean,C s1 stdv,ISTFC_L1norm s2 mean,ISTFC_L1norm s2 stdv,I s2 mean,I s2 stdv,S s2 mean,S s2 stdv,T s2 mean,T s2 stdv,F s2 mean,F s2 stdv,C s2 mean,C s2 stdv,ISTFC_L1norm sla mean,ISTFC_L1norm sla stdv,I sla mean,I sla stdv,S sla mean,S sla stdv,T sla mean,T sla stdv,F sla mean,F sla stdv,C sla mean,C sla stdv,ISTFC_L1norm ine mean,ISTFC_L1norm ine stdv,I ine mean,I ine stdv,S ine mean,S ine stdv,T ine mean,T ine stdv,F ine mean,F ine stdv,C ine mean,C ine stdv,ISTFC_L1norm mul mean,ISTFC_L1norm mul stdv,I mul mean,I mul stdv,S mul mean,S mul stdv,T mul mean,T mul stdv,F mul mean,F mul stdv,C mul mean,C mul stdv,ISTFC_L1norm rus_allseeds mean,ISTFC_L1norm rus_allseeds stdv,I rus_allseeds mean,I rus_allseeds stdv,S rus_allseeds mean,S rus_allseeds stdv,T rus_allseeds mean,T rus_allseeds stdv,F rus_allseeds mean,F rus_allseeds stdv,C rus_allseeds mean,C rus_allseeds stdv
9,4,l2,0.7720444528444528,0.015927621966474834,0.7547329967329969,0.016043763397036448,0.7402909222909222,0.017075093250914195,0.7310904938904939,0.017668892563013874,0.6951874431874432,0.018420143008815254,0.6797214881214881,0.0183460004359174,0.7289628953628953,0.019952900846094645,0.7500905580905581,0.01839050080147849,0.7425615957615957,0.018932079691336878,0.7286743802743803,0.018877712375048362,0.5606589986589986,0.021703126189985395,0.6796729264729264,0.022079550527128542,0.6461725409725408,0.025285460236513586,0.6471977655977655,0.025386492300003696,0.6426221418221418,0.025916826143215322,0.6601754125754126,0.02365524274776646,0.7058916782916782,0.023109740086594343,0.49147625827625835,0.029580168203899873,0.772371205971206,0.012272230728482953,0.7878299322299323,0.012496711102248226,0.7985242997242997,0.013781841604483347,0.8019952563952565,0.011258029410639836,0.4795460899460899,0.021475482723245322,0.7552890676890676,0.011960801914061086,0.9351397347397347,0.005787869742273797,0.9376193236193237,0.006065010707813889,0.9250012774012774,0.007196648823125544,0.9227134259134259,0.006512693222537506,0.6325965397965397,0.022396656267857674,0.9444257604257602,0.005064601806528663,0.8083254115254114,0.013461114129484694,0.8104501660501662,0.015350911062503714,0.5827975663975663,0.024190322072680157,0.6072228888228889,0.01804663635521464,0.723418549018549,0.014062939255612123,0.4845433737433737,0.027093871958781025,0.6865124971791636,0.07290437466737691,0.6865124971791636,0.07290437466737691,0.6865124971791636,0.07290437466737691,0.6865124971791636,0.07290437466737691,0.6865124971791636,0.07290437466737691,0.6865124971791636,0.07290437466737691
10,5,l2,0.7364423228423228,0.017096813929467977,0.5659115191115192,0.014491061711666805,0.5718801942801943,0.0259721216608872,0.5064888936888937,0.018866588588400096,0.7331138987138986,0.019383675712813856,0.4553185157185157,0.02492282732108361,0.756396285996286,0.02421803250735759,0.6396864288864289,0.027055524035880813,0.49524101964101963,0.024258547499870196,0.3581522585522586,0.04357605400749723,0.7182027114027114,0.023704940092825862,0.5000457944457944,0.028636188747584015,0.5952135036135037,0.025640269649458064,0.6139019407019407,0.026071234318294553,0.5488219396219396,0.024394569720234936,0.3991847851847852,0.029884990306938596,0.47733854733854725,0.026154219211938588,0.11075398955398956,0.038436277426299105,0.5637102945102945,0.019934834782238564,0.5928945024945025,0.01970766005257628,0.13037455037455037,0.030848740759661823,0.26774771294771293,0.03243901869988521,0.7020903084903085,0.016816214514358586,0.26700629100629103,0.02081164093767399,0.8724282576282576,0.009890995586109216,0.8748999804999805,0.011982150242983408,0.3529919797919799,0.027884316745546936,0.6310994506994507,0.01129273099690437,0.8654235050235052,0.010738399063913176,0.6194378246378247,0.017733973262165106,0.8235201375201375,0.011049774133961972,0.6638092826092825,0.020492408861126424,0.3296931728931728,0.043534589561070446,0.5319654015654016,0.029482822541384842,0.7532405204405205,0.026281282551631997,0.6507402255402255,0.022297910367507952,0.5434496971830305,0.1565815824177426,0.5434496971830305,0.1565815824177426,0.5434496971830305,0.1565815824177426,0.5434496971830305,0.1565815824177426,0.5434496971830305,0.1565815824177426,0.5434496971830305,0.1565815824177426
11,6,l2,0.4272549564549565,0.018600359681841774,0.42966953286953286,0.01818251480003547,0.48414276534276535,0.01495383802998328,0.3583295035295035,0.02030525839066558,0.42306549546549554,0.02000684433729083,0.40659963219963224,0.020703116225701874,0.461213518013518,0.02460849038940745,0.457337704937705,0.02679956587189117,0.5074881274881274,0.024029661464511947,0.3735275811275811,0.02562831171662346,0.4704539016539016,0.02295870057613922,0.47977881697881697,0.023939392201390398,0.46221240141240144,0.03207281108823074,0.444971082971083,0.03194868871168756,0.5275803211803212,0.03115388780111415,0.41386976746976745,0.0342837972199795,0.4552744396744396,0.03004445381733577,0.4259483975483976,0.030869521096991738,0.3259245811245811,0.034102531578505714,0.2909110409110409,0.03451058720485566,0.36787997347997353,0.03229838954009993,0.3005691785691786,0.030185900840587608,0.3177683865683866,0.03536285331759632,0.32069838269838263,0.034262137656760346,0.7077118569118569,0.01802130543250175,0.6973270201270202,0.019166903348331238,0.759442081042081,0.01620658671568262,0.5387792999793,0.024026000864044786,0.7825779181779182,0.014915423061959364,0.694117306117306,0.017983039231589004,0.5898679458679459,0.014047759243651151,0.5647435879435879,0.015669223079667494,0.6246244014244015,0.011707988942820526,0.5057861633861634,0.017841101977371997,0.6369364677364678,0.012261924215838663,0.5603353427353428,0.01611098032538767,0.4449287747954414,0.04847044834743532,0.4449287747954414,0.04847044834743532,0.4449287747954414,0.04847044834743532,0.4449287747954414,0.04847044834743532,0.4449287747954414,0.04847044834743532,0.4449287747954414,0.04847044834743532
12,1,norm_ratio,0.6657999765999767,0.012455928927816435,0.7090886542886542,0.020137893530385767,0.6481019053019053,0.013022473679880573,0.3403709911709912,0.03211332925294565,0.3592831552831553,0.019778022926420297,0.5235594207594207,0.0122839113427782,0.7269838593838595,0.021441373906196125,0.7497283209283209,0.02218665057840202,0.7080628296628296,0.01987960821978855,0.6683034023034022,0.02429520827305754,0.47355146835146833,0.03763187146973315,0.5102697326697327,0.024401131735210697,0.6834837846837847,0.02279897526070976,0.5988122256122256,0.028459383308061064,0.5644887976887977,0.01528375520717077,0.685456901056901,0.022962803303137384,0.49183573183573176,0.0310470367002005,0.5551177987177986,0.02827953294852914,0.691752704952705,0.021803091799503533,0.7031926067926068,0.02402224140267158,0.3698608574608575,0.019834942330561853,0.3421305541305541,0.03901698330656334,0.6422199866199867,0.029223383536367692,0.6353526137526139,0.02613435506201389,0.9087367671367671,0.0035333710279712724,0.8804854616854618,0.008508584432142882,0.7622756162756165,0.01326541726690416,0.5705501669501669,0.02421427177646742,0.5808121032121031,0.0339423421113198,0.8521767637767639,0.008807040628201786,0.865520501120501,0.0119223081193776,0.704273209073209,0.014490996388897137,0.5912716496716498,0.01820346243922644,0.8173074133074133,0.013960178925772709,0.6972675804675805,0.021446552912049093,0.7202395022395022,0.011796614621256305,0.5923499420166091,0.12189322811517407,0.5923499420166091,0.12189322811517407,0.5923499420166091,0.12189322811517407,0.5923499420166091,0.12189322811517407,0.5923499420166091,0.12189322811517407,0.5923499420166091,0.12189322811517407
13,2,norm_ratio,0.7580301632301633,0.015152208578291238,0.6357870093870093,0.02452555636163137,0.7644759900759901,0.01797891628840949,0.727757600957601,0.015540902918179625,0.6544831432831433,0.015776170441265426,0.6937876741876742,0.01233962514904771,0.7354250122250124,0.02295785380160327,0.7899145287145287,0.020286811988733867,0.6970796662796663,0.024868005958167943,0.706505498105498,0.022226275695980936,0.587808997008997,0.02464270540304574,0.6894838806838807,0.02418426500470224,0.6625939261939261,0.02318897089364162,0.6292320568320569,0.02386455894247842,0.6410202902202903,0.02810053822135842,0.6393049269049269,0.024752056791177677,0.5955509247509247,0.025897728819431174,0.6245929793929794,0.02568912413751376,0.7523009963009963,0.018695383816080442,0.7164759816759817,0.022089302709292453,0.6849085821085821,0.03725410398324439,0.7834058302058301,0.0194649859191905,0.7287793095793095,0.01788435171110427,0.6483955371955372,0.020106369594126303,0.9299631563631564,0.004173447511679584,0.8904830160830162,0.005551336849212833,0.47698362778362774,0.03282771000768116,0.9249415473415473,0.0068875024824502935,0.8838067386067385,0.012702241727797782,0.8970043554043553,0.006544293952603109,0.8363868035868036,0.01363112362095284,0.7779861483861484,0.016056448866669983,0.7683149127149127,0.015021232598055117,0.7937420105420105,0.021010003349845662,0.6814407646407645,0.015396345749692364,0.7388917004917005,0.015402727157202404,0.6796019038019036,0.06131024041138381,0.6796019038019036,0.06131024041138381,0.6796019038019036,0.06131024041138381,0.6796019038019036,0.06131024041138381,0.6796019038019036,0.06131024041138381,0.6796019038019036,0.06131024041138381
14,3,norm_ratio,0.7660080616080616,0.015235703139838802,0.4742388326388327,0.031696846379395065,0.7027902535902537,0.009886940098084841,0.7784708252708252,0.016264949763208095,0.6986940242940245,0.014849321139246793,0.7175996747996749,0.011499684367734745,0.7748869220869221,0.022012810478280794,0.612469456069456,0.031137668278212943,0.6790546150546151,0.029015257059507752,0.7678342342342341,0.019343704264381246,0.7535055191055191,0.01899249633668528,0.7131795675795676,0.0236143683456837,0.6904403524403524,0.022987645852084695,0.5461114813114814,0.021918615531241824,0.6023825339825339,0.03183988512219435,0.6615612747612748,0.02361454119693797,0.6744938940938942,0.02542983305693653,0.6591198879198878,0.024352778726795442,0.7560488244488244,0.017963853088615082,0.5791179931179931,0.03076666165533415,0.6756191052191053,0.019304815880460027,0.792073264873265,0.016677667044344202,0.7032936588936589,0.013725896377417546,0.6260633864633864,0.019657008475644208,0.9404663492663492,0.003963992720946279,0.8960607560607562,0.006871602751126528,0.7960359436359437,0.014202015602841383,0.8974607134607133,0.008451141245811547,0.909038667038667,0.00786422246119932,0.9255145623145623,0.005793885971884007,0.8531089139089139,0.012284513409694128,0.7953174573174573,0.015455133053436348,0.6251147171147171,0.025667986008823054,0.7454188046188046,0.023000107183647173,0.834561326961327,0.013056144531505878,0.7926882834882834,0.015118728884910393,0.6818245228245227,0.08280288326483347,0.6818245228245227,0.08280288326483347,0.6818245228245227,0.08280288326483347,0.6818245228245227,0.08280288326483347,0.6818245228245227,0.08280288326483347,0.6818245228245227,0.08280288326483347
15,4,norm_ratio,0.6526991194991195,0.012297908619496575,0.2781901353901354,0.0267389943212564,0.5217802245802245,0.02594290469672039,0.6495919959919959,0.014430740954804584,0.3761831165831166,0.019383088074799864,0.7484213084213083,0.012578042012982927,0.7667403491403493,0.021663045650338844,0.17244454644454643,0.025846213124951008,0.6147922395922396,0.019131761263522236,0.7375775875775876,0.01865232388611051,0.692179260979261,0.022792333018202927,0.7468190212190212,0.02265442326852582,0.6589270921270921,0.024005729831084215,0.3264652584652585,0.02290771476269064,0.5186201558201559,0.037584967169963526,0.6334928302928303,0.02195812455319317,0.5417704061704062,0.025766219753272493,0.6747260475260475,0.02352460817084085,0.7720374040374041,0.01527633780004907,0.4513971397971398,0.019835658856370283,0.658851132051132,0.021861392008063377,0.7981339105339106,0.017039585735713285,0.685443473043473,0.020892249974444978,0.6960038028038029,0.017715491909885864,0.9411292587292588,0.00437968087235403,0.7846967638967638,0.011780522298603886,0.8457952701952701,0.016602411691316734,0.8793860385860384,0.008444669308756514,0.7778323958323958,0.017859234787736197,0.921314138114138,0.006315560516684487,0.8567819843819844,0.01388952284171728,0.7541212313212313,0.01523824320966871,0.727061779061779,0.022797791078951954,0.735071187071187,0.01844198086737932,0.7161072333072332,0.022448820347698732,0.8275420039420041,0.01432523148510955,0.5728567053233722,0.1732109495174499,0.5728567053233722,0.1732109495174499,0.5728567053233722,0.1732109495174499,0.5728567053233722,0.1732109495174499,0.5728567053233722,0.1732109495174499,0.5728567053233722,0.1732109495174499
16,5,norm_ratio,0.697606174006174,0.012035911503406637,0.5559843663843664,0.018050011751364482,0.5895214599214599,0.019786571757358214,0.6693595485595485,0.013383698047794653,0.34556962316962314,0.017297121250595824,0.7714548562548564,0.01786939361707652,0.8049932241932242,0.017293830831080475,0.5512685428685429,0.026616930028175192,0.6444889512889513,0.02086773637045986,0.758372525972526,0.016327408788741032,0.6554788334788335,0.020879491108400434,0.7737219645219645,0.018571778500318988,0.6554454494454495,0.022861084409271343,0.6810947754947756,0.019887101487266984,0.5586911766911766,0.028671307506193535,0.6607740247740248,0.023078682911160865,0.09651813291813291,0.03302105266680343,0.6677076113076114,0.024269042802252602,0.7724164544164545,0.017418214097573315,0.4815042195042194,0.02309008510614683,0.6386614958614958,0.021258396557148212,0.7445762945762946,0.022537057047936786,0.6482612186612187,0.02712729695457668,0.7510950082950083,0.020116698850885528,0.9107193563193563,0.004331615236847787,0.617419491019491,0.008516461512672184,0.7831725667725667,0.01813639449563719,0.87703934983935,0.008058296532035257,0.5437136941136942,0.018070915091549178,0.8981207549207548,0.008254427704000073,0.8415959571959573,0.013174649052323758,0.7388254292254293,0.010399818520169666,0.4177984873984874,0.030946076907222016,0.6695038655038654,0.019818135713376213,0.6385578865578865,0.024542023595075475,0.8126871962871963,0.015481136898948518,0.6187806245139577,0.1653342535145288,0.6187806245139577,0.1653342535145288,0.6187806245139577,0.1653342535145288,0.6187806245139577,0.1653342535145288,0.6187806245139577,0.1653342535145288,0.6187806245139577,0.1653342535145288
17,6,norm_ratio,0.7258078426078426,0.012154714820007385,0.6127678243678243,0.006001413613294161,0.42705775665775675,0.030116534652712586,0.7331112503112505,0.014871150508521017,0.5774119334119334,0.02488807527969768,0.6138245514245514,0.01507642186173014,0.7059286887286886,0.021597379366243945,0.6361667413667413,0.022125706552745435,0.3632834132834133,0.026263373729776412,0.762859178059178,0.021919644855572698,0.2926358986358987,0.02741958279752618,0.6175667443667443,0.02427217540532811,0.6732030876030877,0.021644594811100502,0.6284499296499296,0.02218813127530457,0.4078815154815155,0.030831674269626536,0.6662321822321822,0.021868762499635954,0.41675296235296233,0.02501815125893839,0.5957728073728074,0.03638822494859296,0.5534227310227311,0.028056397802798456,0.45152050592050597,0.0337390850863034,0.2353015093015093,0.03207665792146411,0.633614952014952,0.021843731046867626,-0.017079098679098677,0.03933101127366381,0.5782836910836912,0.01942129689429888,0.8176309012309012,0.01168814283953988,0.5606750738750739,0.027050528208194598,0.6743201183201183,0.018934187013805195,0.7689418197418197,0.013885990704819046,0.3000567840567841,0.02226533889552333,0.62091847011847,0.016684085963167686,0.7207485619485621,0.02224408406006108,0.2858785598785599,0.032210208340359626,0.5112158748158747,0.039191305653085255,0.625521711921712,0.01823201869929012,0.46755853635853634,0.022020099630317952,0.6057385149385148,0.02309295080771333,0.5809285726619061,0.1373474327326754,0.5809285726619061,0.1373474327326754,0.5809285726619061,0.1373474327326754,0.5809285726619061,0.1373474327326754,0.5809285726619061,0.1373474327326754,0.5809285726619061,0.1373474327326754
18,1,spim,0.6807549915549915,0.01700810624059979,0.7574140958140958,0.015289989543782703,0.6960444612444613,0.007577294392892613,0.2780376056376056,0.030474111692058485,0.37392095832095834,0.03508689179083814,0.6883893307893307,0.014550995313815452,0.7530609534609535,0.019927574893249568,0.7341893541893543,0.02066848234109805,0.7103670299670298,0.019915547369605564,0.6026257082257083,0.021636527469068766,0.4952590952590953,0.02829368593776158,0.6980440592440592,0.020043243527733196,0.6780265932265931,0.00939422444426829,0.7026832302832303,0.014239570163222338,0.5297618297618297,0.0173934558807531,0.7046949278949278,0.012114435664691038,0.4210525678525679,0.020583807420999415,0.592198712998713,0.00957147355816266,0.7436042420042419,0.017579190157641335,0.7128453804453805,0.016959708092360765,0.6096778560778561,0.021446595843182956,0.6492987972987974,0.021211814195550786,0.5994596838596838,0.023073995404893997,0.6806108942108942,0.020275279096886315,0.9521920937920939,0.003324498916833145,0.8713062853062853,0.005458174640265651,0.9142495486495485,0.004819340723516074,0.8701608181608181,0.010329884036059533,0.7647845487845488,0.01735006353926777,0.9098434142434142,0.0074301467711110816,0.844215729015729,0.015053358503715537,0.7832167580167579,0.024072489680959434,0.7106021378021377,0.024331817547177687,0.8567694923694924,0.012834477323976915,0.5685815925815926,0.01862287678286845,0.758168442968443,0.01307451536686708,0.6164736392069728,0.13851334268215174,0.6164736392069728,0.13851334268215174,0.6164736392069728,0.13851334268215174,0.6164736392069728,0.13851334268215174,0.6164736392069728,0.13851334268215174,0.6164736392069728,0.13851334268215174
