model1,model2,metric,component,layer0,layer1,layer2,layer3,layer4,layer5,layer6
ine-eng,rus-eng s2,cosine,S,,124.36087839790603,79.85063996469843,61.92043717668143,13.075644281774712,13.621358746356762,107.69812560247732
ine-eng,rus-eng s3,cosine,S,,103.56537048855031,68.72235227678546,27.6041082828738,8.176867292987282,21.607515977743134,94.17835953799465
sla-eng,rus-eng s1,cosine,S,,46.67774308220915,58.120230696711815,27.714180617277908,24.677154314534018,27.77539673208015,196.5750170032831
sla-eng,rus-eng s2,cosine,S,,68.48960091938888,55.75162522473022,67.5342547038886,12.03827959907687,35.204587312721465,168.27329195881134
sla-eng,rus-eng s3,cosine,S,,64.42439847915544,44.893683392532736,29.592070360956708,10.373615627297081,27.341400244146254,96.94546537052544
mul-eng,rus-eng s1,cosine,S,,107.53811669923871,112.15474099193845,27.629535773466007,18.600555824875492,71.57266770438108,170.7184827162037
mul-eng,rus-eng s2,cosine,S,,99.26347969602323,112.09392992658857,60.46072242917383,10.095371332290973,43.850631610021196,173.7220681701854
mul-eng,rus-eng s3,cosine,S,,138.14232987887598,98.56525485903164,27.451601896726945,8.785939336857798,67.90518006702241,120.39953379963829
ine-eng,sla-eng,cosine,S,,86.75216373482442,26.337159639447464,14.653639956482372,9.06487460576456,35.66036275066161,69.60018707226907
ine-eng,mul-eng,cosine,S,,64.08900481940252,35.914943605224636,16.25631383880971,7.780415215118528,30.720815739201306,68.85263474297872
sla-eng,mul-eng,cosine,S,,96.49417132067498,44.137164453548344,15.083643143034353,8.593600220574055,57.70056557334744,69.54350081831952
rus-eng s1,rus-eng s2,cosine,T,,253.67092783367667,35.20274670423211,29.06125215011145,30.878842820470858,109.81438676106028,151.45103473286028
rus-eng s2,rus-eng s3,cosine,T,,308.48588962336834,42.91208421601328,38.82968834657228,96.2185876781105,101.66212474126982,279.93016537630325
rus-eng s3,rus-eng s1,cosine,T,,437.18748562059824,81.09896580454829,44.46833093965873,68.91954255378788,33.78158247616075,194.37231394187222
ine-eng,rus-eng s1,cosine,T,,551.5381534507192,26.212160516761237,654.4801838201154,110.7774242140051,77.04440949184495,243.57642009569435
ine-eng,rus-eng s2,cosine,T,,438.98909711288303,26.02622566448115,691.7005962597,96.01659556280204,143.95850643444803,201.2528754913085
ine-eng,rus-eng s3,cosine,T,,74.85551143389512,50.89755133041784,580.305081311432,113.70203167538,74.63694319070012,232.81300735427726
sla-eng,rus-eng s1,cosine,T,,496.61011727144665,42.82985459121391,106.63063862388422,160.0940512437397,68.27897555930204,337.3107878495819
sla-eng,rus-eng s2,cosine,T,,219.507551251466,18.645591208120308,150.3383531331551,184.06481363149237,158.32504905570323,332.6873479370482
sla-eng,rus-eng s3,cosine,T,,83.34698989267295,27.753948704146147,111.44579202810321,93.45495890358626,64.16417765387641,257.3230459447051
mul-eng,rus-eng s1,cosine,T,,472.439913553197,18.03627712311747,323.8318271695087,24.55529031800852,89.4965816982566,251.5820780194413
mul-eng,rus-eng s2,cosine,T,,423.0233967443666,31.456202711146048,367.8314018761578,39.198475155641425,75.5432712319543,247.96501094676645
mul-eng,rus-eng s3,cosine,T,,96.46865975610902,58.7469279074103,298.5436546010554,75.44803614110978,90.36420180234941,201.69767260500606
ine-eng,sla-eng,cosine,T,,150.17858401129504,21.94673122014692,352.7733075176458,172.62965197593056,55.273351929628014,146.73311428368206
ine-eng,mul-eng,cosine,T,,42.64851647969488,19.605404972373368,137.35961953314725,135.69559817388006,76.74532766887744,135.2559949012805
sla-eng,mul-eng,cosine,T,,162.01644969421818,38.56714422700444,101.3214524316065,160.66955764320633,103.52873908331293,79.48518870495064
rus-eng s1,rus-eng s2,cosine,F,,22.05275260808647,10.475969773337173,12.347151448380748,18.540770864492725,25.467821231155607,95.09529355406204
rus-eng s2,rus-eng s3,cosine,F,,17.48248992517142,9.423540297363171,31.590234449871172,21.648950834913556,16.289717052673005,103.89951368285884
rus-eng s3,rus-eng s1,cosine,F,,14.156891442548504,10.783982981811295,27.06815017023616,11.298410464916868,37.47287969130279,43.82543897242151
ine-eng,rus-eng s1,cosine,F,,31.36097519107991,22.003377001475357,27.48737066992595,34.36540788369778,32.3991352869481,121.43375820406223
ine-eng,rus-eng s2,cosine,F,,21.702780916428747,21.459935130794438,27.986815404507755,11.177354417467752,15.15644039824571,114.15054977632852
ine-eng,rus-eng s3,cosine,F,,24.576208643107655,23.774909873783646,57.289129737350045,38.99823776552338,11.783066323361755,108.51186462857811
sla-eng,rus-eng s1,cosine,F,,26.185328793845176,11.66374827038988,28.700706405854564,15.883754862405727,23.493508013674802,99.06640023945612
sla-eng,rus-eng s2,cosine,F,,25.23404441068734,11.77518809476172,28.97337513130422,10.587988114912452,32.259308884404085,93.18927527749307
sla-eng,rus-eng s3,cosine,F,,22.832479824879663,12.930724441640184,59.506666057057416,20.117074523218506,30.359656556982955,103.4601905858568
mul-eng,rus-eng s1,cosine,F,,28.442053504491646,51.56342741300202,27.40178678574629,16.37736000190808,18.310623009132197,130.74116239234343
mul-eng,rus-eng s2,cosine,F,,39.20397117020017,51.779598617255516,25.848148470163856,13.288989242621144,29.04512206588488,141.5479496267632
mul-eng,rus-eng s3,cosine,F,,27.78065290900834,55.050145215353176,61.652272954312494,19.007019275895438,41.98097080386158,133.70999665579964
ine-eng,sla-eng,cosine,F,,28.72627007193738,14.066189165046064,11.016863666682907,13.563466613825334,18.985201075384307,77.49858758751324
ine-eng,mul-eng,cosine,F,,42.7623813117422,23.924851558316163,8.528712118435898,19.300888096290098,28.76459215547521,57.81079075358392
sla-eng,mul-eng,cosine,F,,26.69948578968263,44.46646666960095,13.563175152530537,6.99157621701444,20.64545922959402,75.71136072798964
rus-eng s1,rus-eng s2,cosine,C,,15.092617421320131,10.882536458606705,38.25472957030206,36.50203071360503,44.345436445282616,287.1692441424229
rus-eng s2,rus-eng s3,cosine,C,,29.161362700536067,11.478360677776072,20.160381231149003,42.59221318543883,146.9421212890591,671.1232903698616
rus-eng s3,rus-eng s1,cosine,C,,20.339457293701606,11.953387079074068,20.164198506494568,61.755830585517984,113.26900304326631,419.1222367354685
ine-eng,rus-eng s1,cosine,C,,26.63314844429148,58.73417945930051,30.913875750504285,32.974206663222105,71.12737876304527,194.18895400457288
ine-eng,rus-eng s2,cosine,C,,27.639681046979128,62.65205907503462,37.715756900304434,10.921493305169877,55.59247185457584,250.30318683431716
ine-eng,rus-eng s3,cosine,C,,25.19920550843137,40.71395472387921,25.722427016597365,44.10445534944981,153.85899561553921,394.9892599357139
sla-eng,rus-eng s1,cosine,C,,18.076543155440422,29.744842232560433,37.083844298023145,44.892252990164216,48.62632580843868,173.67020068567984
sla-eng,rus-eng s2,cosine,C,,26.75463427635582,35.16187363272386,28.015703562026722,13.680938279512537,104.40543416526151,190.87663048737852
sla-eng,rus-eng s3,cosine,C,,12.49025766566403,18.429408106129443,20.857250236254018,45.013724507740626,106.73311819541077,434.6797396058554
mul-eng,rus-eng s1,cosine,C,,47.79972478907744,69.75216670476067,27.59868865557854,25.394411586712426,113.25700464213244,184.6005230424836
mul-eng,rus-eng s2,cosine,C,,45.86803581427414,71.89413631081054,43.9305681736706,40.33441137814224,123.01188583424221,166.0548269781829
mul-eng,rus-eng s3,cosine,C,,53.146671558314814,47.23688144017845,28.953292190242387,73.66455116574485,184.44754098240855,461.2835558340564
ine-eng,sla-eng,cosine,C,,32.686319654193845,13.678912724511772,11.783114389116248,17.137753184997123,132.0895306493446,222.57076999293275
ine-eng,mul-eng,cosine,C,,18.00468913324003,12.432697556622124,10.76542096706757,30.06107804576454,106.77554809643628,143.05990609432982
sla-eng,mul-eng,cosine,C,,61.40990079330013,18.708169641089647,21.355883593198392,45.58210270895334,131.17960866612034,179.25087929449322
rus-eng s1,rus-eng s2,l2,I,,3.2315923557757156,2.765679345010831,1.786202708660983,4.982568349553862,15.802183898350355,18.246432993829412
rus-eng s2,rus-eng s3,l2,I,,3.937712367101973,2.6490643549643345,2.6575166862514807,7.284733678174576,21.61048038350563,34.61466552199894
rus-eng s3,rus-eng s1,l2,I,,2.3400625537700326,1.9161199686221657,3.5702860120422932,2.7553256092756566,16.420026780887564,26.991797806026625
ine-eng,rus-eng s1,l2,I,,4.146967909216326,3.2417279869982503,2.3260172156902694,6.738561859167404,19.90543385396942,19.06582108777108
ine-eng,rus-eng s2,l2,I,,7.006232787771666,5.814774076368781,2.167163220206309,8.216980396735773,14.743449320043146,14.185430874733921
ine-eng,rus-eng s3,l2,I,,4.985394684528025,2.830542749926249,4.0346131367577325,6.101162144484338,19.25629256779162,36.89106513895808
sla-eng,rus-eng s1,l2,I,,6.73187870036589,2.3486265316364903,8.122007205827742,5.607035671941721,28.722258713027085,47.8743952480249
sla-eng,rus-eng s2,l2,I,,8.246702116516657,4.736408398297635,6.752174292435716,3.2424975910966203,35.17361937870423,41.1081798442125
sla-eng,rus-eng s3,l2,I,,7.504721711427974,2.1975678929569558,4.695797815652607,7.373770499983702,33.870090518224636,47.6940565650889
mul-eng,rus-eng s1,l2,I,,2.855131483911843,4.560382125355777,2.004506315627796,5.746937795965027,60.57965633465457,25.561456921993813
mul-eng,rus-eng s2,l2,I,,3.035374083105258,7.067715716408355,1.32754442636163,6.546462739539388,54.166782791924994,27.424792909386742
mul-eng,rus-eng s3,l2,I,,2.9186762340074637,3.597026730025694,2.628151243264226,7.388969079408244,72.97428656057168,43.15710370381423
ine-eng,sla-eng,l2,I,,3.6534047743167553,1.5647967034899475,7.707937632692938,8.719134440686584,38.061891772639946,37.3994887823738
ine-eng,mul-eng,l2,I,,5.386821801337858,2.105633955109178,2.0011721908687488,10.997062375790717,65.00081018543311,18.223653018526843
sla-eng,mul-eng,l2,I,,8.169248492382625,2.532715962314436,6.710757611702898,8.348202279722473,38.28154206492639,49.638787126509975
rus-eng s1,rus-eng s2,l2,S,39.465178207942344,3.561951650279827,1.6554164622429102,2.5582354646077805,11.141410753896514,86.86965240966316,15.875782159973237
rus-eng s2,rus-eng s3,l2,S,79.71887154026808,2.315499082182219,2.0812253549281228,4.318562107122258,8.435457101573233,237.99782766233133,42.46497982180817
rus-eng s3,rus-eng s1,l2,S,40.247023116936454,2.1406860079353525,2.345998526255632,4.4306640904250685,5.868879630633328,405.5390885321098,40.37094040978031
ine-eng,rus-eng s1,l2,S,63.33662733349424,3.6438041908107905,5.688360334483739,5.778200264522125,11.839345527512174,288.73989169599724,16.095085484233884
ine-eng,rus-eng s2,l2,S,69.81419333629,2.5921711837040915,6.316064801727417,6.1142026111253065,10.480769957640256,219.25557006316535,11.968993348179612
ine-eng,rus-eng s3,l2,S,66.53421619435669,2.9541420909874594,4.865044608634001,3.26959661023197,10.323417907480186,139.93885526553527,43.83575725627397
sla-eng,rus-eng s1,l2,S,51.301070208775165,9.12250556888855,5.183348351557759,20.215312802980698,24.043191971029493,187.71204335764187,47.7092187303716
sla-eng,rus-eng s2,l2,S,64.02323052103692,5.422763331929769,5.129922566977026,20.41094028102703,12.397106469640763,168.6064756111306,45.567690902569076
sla-eng,rus-eng s3,l2,S,57.63515764422343,7.127745751907367,3.358530080571816,13.717428182093734,25.08116302967338,165.0263020171263,69.7476292224352
mul-eng,rus-eng s1,l2,S,114.27190849883212,2.9134052261850027,15.267859079186943,13.07958281270294,63.27203958174207,159.7593762434434,25.006725541401316
mul-eng,rus-eng s2,l2,S,127.89274102848019,1.8591670169266166,15.296251988369423,14.155974661524834,51.13853659968876,165.78879256070599,25.644232050560923
mul-eng,rus-eng s3,l2,S,95.5521954835161,2.1447584583600485,12.26984889135159,9.146778456627137,66.67910842347398,275.156759294438,53.915230044980405
ine-eng,sla-eng,l2,S,44.52487974921521,3.790648988579041,3.341916247267421,12.939582939268185,22.590543561211295,86.42479953480562,46.30415435928558
ine-eng,mul-eng,l2,S,77.72076595925309,2.779798487188257,7.285634803733741,6.84759368482994,64.46079973673908,156.36934503194524,21.518667927501145
sla-eng,mul-eng,l2,S,81.8202478614152,6.565044717807818,6.460144030215957,6.534095555145875,36.42447015161623,103.4412779664799,58.44481351904719
rus-eng s1,rus-eng s2,l2,T,39.465178207942344,2.962430113409741,2.9964396475850688,4.03989313858597,9.289204591713629,351.2905176146586,39.10586767248583
rus-eng s2,rus-eng s3,l2,T,79.71887154026808,2.7916963971795226,4.899508202580002,5.760350320279801,10.798699757185954,290.38257885283383,75.73540617618282
rus-eng s3,rus-eng s1,l2,T,40.247023116936454,5.23756313662546,8.107973506995762,8.986842480706445,17.72381777481881,65.95690335744065,79.98377080471396
ine-eng,rus-eng s1,l2,T,63.33662733349424,3.948363177232773,4.240822855809185,41.66196260072274,21.879539034623857,218.90729942490842,52.69415034967267
ine-eng,rus-eng s2,l2,T,69.81419333629,2.1796916269237046,2.4094591001735766,35.08919499987846,18.759747216568808,211.67675772201446,30.88980849223493
ine-eng,rus-eng s3,l2,T,66.53421619435669,2.044134323091419,3.1954454726678687,24.582388725390135,13.031183677265872,124.43947978924294,64.84773698893711
sla-eng,rus-eng s1,l2,T,51.301070208775165,8.691555364575867,7.575812187098953,18.93394035635895,37.1297658725596,136.09419724811065,69.20550120549791
sla-eng,rus-eng s2,l2,T,64.02323052103692,4.8401246099483695,4.992929398734232,16.442551661770352,42.933632159116534,475.23207240764157,58.98255508402731
sla-eng,rus-eng s3,l2,T,57.63515764422343,3.2189277536487815,3.581219381585068,11.620330468054835,58.97818277025566,130.22611651266465,56.10402658251554
mul-eng,rus-eng s1,l2,T,114.27190849883212,7.737231439837057,7.3737617985039865,53.5751355809647,474.17983495916474,118.43128188474893,60.16727714592794
mul-eng,rus-eng s2,l2,T,127.89274102848019,4.273581724081261,4.694155524566838,47.13599069001031,487.8835463800628,326.28962624344695,51.011030074881276
mul-eng,rus-eng s3,l2,T,95.5521954835161,2.905904941696364,2.1061485778904743,35.961035537154366,479.74193931707333,130.3254542614844,57.976052567266926
ine-eng,sla-eng,l2,T,44.52487974921521,3.224515528330846,3.53216185429732,20.35443516864332,64.9043739644711,290.65216895754685,40.84127515310225
ine-eng,mul-eng,l2,T,77.72076595925309,2.6539519295587666,3.0848366535930793,10.554231640345394,496.2167291359193,240.57321365447666,33.24776315118307
sla-eng,mul-eng,l2,T,81.8202478614152,1.8294925235583896,2.8716760397530408,33.30771359815812,382.2415774255884,161.5444927633993,44.41698104656343
rus-eng s1,rus-eng s2,l2,F,39.465178207942344,2.418114485312573,16.243678138427,13.037651184958683,118.0263613889274,70.15515109651109,27.60633386798703
rus-eng s2,rus-eng s3,l2,F,79.71887154026808,2.6983559138202766,17.46774852018198,24.095300218885573,131.24593093174562,86.55301675954686,48.968294307967156
rus-eng s3,rus-eng s1,l2,F,40.247023116936454,2.5572855873874434,6.589514200173934,21.628578846021032,33.277279634431466,134.52996531743133,45.93714705836981
ine-eng,rus-eng s1,l2,F,63.33662733349424,3.680811257138062,50.52732973756854,165.36703263003386,209.79624618378256,92.07790912573209,22.562913904732785
ine-eng,rus-eng s2,l2,F,69.81419333629,3.9312711443301573,75.6275312543751,177.58932815252476,60.79820477787115,41.685882592163004,23.784266663427683
ine-eng,rus-eng s3,l2,F,66.53421619435669,3.611062607071137,52.98088817473135,177.33511046300143,214.16857496556256,54.33247277494324,34.54417484295588
sla-eng,rus-eng s1,l2,F,51.301070208775165,3.970694676933063,13.255929165355536,123.19101168733252,171.2249478923319,46.18350878680258,42.46131973957146
sla-eng,rus-eng s2,l2,F,64.02323052103692,5.475127022581279,22.428812343182823,125.07263860433393,24.59371322772203,70.94478469054278,47.02222059577614
sla-eng,rus-eng s3,l2,F,57.63515764422343,4.277594641493113,11.605939252301667,139.48165546239088,173.74108193485182,72.65556029850657,49.891361159807296
mul-eng,rus-eng s1,l2,F,114.27190849883212,4.80747091948712,260.1595463074412,438.99097957320447,268.3133571394695,46.9486208465217,28.861323920755474
