layer_idx,func,mean I,mean S,mean T,mean F,mean C,std I,std S,std T,std F,std C,checkpoint
6,l2,22.999949140194506,18.13924131042867,17.97110620845521,14.06713693014894,22.822670082596094,0.08362939593468269,0.5466660922430714,0.24218304867614998,0.4569287480666645,0.01637661583680444,2000
6,norm_ratio,0.027120669288817036,0.3523928250145908,0.39119005891065406,0.5366498148513372,0.04665426847448795,0.00611943621446949,0.0226076228645456,0.01734758594214815,0.027857175301161493,0.011861965310343694,2000
6,spim,0.003511316450500072,0.25298377163112695,0.27326499309938085,0.4583246968328173,0.011915221986174713,0.003125426099940019,0.023437577792173828,0.012462177292514802,0.02427651150231951,0.0012163587173562001,2000
0,cosine,1.0,0.0,0.0,0.0,0.0,1.9866880123849999e-16,0.0,0.0,0.0,0.0,3000
0,l2,0.0,28.29818837079844,28.29818837079844,28.29818837079844,28.29818837079844,0.0,0.8769442807457456,0.8769442807457456,0.8769442807457456,0.8769442807457456,3000
0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000
0,spim,1.0,0.0,0.0,0.0,0.0,1.9866880123849999e-16,0.0,0.0,0.0,0.0,3000
1,cosine,0.6254061625265266,0.26403833164880464,0.3944386241716046,0.5352309354150759,6.503025724907033e-05,0.05034303536283154,0.06197337877788671,0.0813238028765214,0.07884172009791586,0.0009366993599567812,3000
1,l2,17.885397142037633,21.84883228979997,20.70762359944531,19.057923042239512,23.445036017535745,0.989716581973308,0.4542013750747589,0.8748317047100256,1.1312166786581979,0.28729659836240407,3000
1,norm_ratio,0.7607910069450278,0.335838774527053,0.4229576956212581,0.48356992520668973,0.2712405563196221,0.06163793038675602,0.039437008901725926,0.07469478420114302,0.03229532152384621,0.047826215470961324,3000
1,spim,0.47734721546592246,0.08989026288045772,0.17193131817366986,0.26080413778201,2.706569793987488e-05,0.06547425281538338,0.027052439411311104,0.06516039937028868,0.054753224538459884,0.00024323420979782912,3000
2,cosine,0.4003648487650794,0.32049673374461185,0.5208026612905721,0.7082709796389371,0.0027853784897319688,0.05034401939217919,0.0676183607308615,0.0617998608011025,0.06379083017033672,0.0022489522341854512,3000
2,l2,20.796174429120704,21.432991436660032,19.321417605299764,15.968537318537198,22.94326359392539,0.5385095893190756,0.5479948236624815,0.8525908544176104,1.4105745808986314,0.1696610662248329,3000
2,norm_ratio,0.4604839308367474,0.3561507011147212,0.4741411888931715,0.6306004449632994,0.16469081186340195,0.07198200171312133,0.04643245335451743,0.06870657490540384,0.037726056376480195,0.04480719851870868,3000
2,spim,0.18595824606114128,0.1155732782983201,0.24946536010094097,0.4485551264034876,0.0004479891361098703,0.04469416369024451,0.03273972140089301,0.06066635349491895,0.06401785814717208,0.0003403438374420204,3000
3,cosine,0.25076434879273535,0.36774048345638805,0.6024291196417676,0.7506180685847792,0.00637731340656912,0.04562741120387296,0.059239416032023706,0.04409871729446559,0.05254980818907752,0.005421740740502796,3000
3,l2,21.93134953459042,21.036142526834585,18.20936176717866,15.027669416279664,22.745741811311706,0.2804406936291057,0.5025682514725893,0.6915687760834475,1.2692525457814392,0.0869502188508662,3000
3,norm_ratio,0.2578222553647178,0.35870274832707033,0.5051827357711943,0.657957721037578,0.09399130211666379,0.049490008131197624,0.045560186926715,0.056013573216650334,0.041365201357147344,0.03844087490357914,3000
3,spim,0.06523799161654804,0.13350002993138316,0.3052873659035636,0.4954615009223173,0.0005131116261877689,0.019840324571445887,0.0330022442954542,0.047741514897094287,0.06127267710225127,0.00031869872528129966,3000
4,cosine,0.1794335249906931,0.3972439823739752,0.6519362612947512,0.76440735738688,0.014352331046556867,0.061913536653640626,0.05180956454221787,0.034117144508659124,0.046969238165492276,0.015185826528345988,3000
4,l2,22.28399669332283,20.784218828604246,17.477566905927123,14.745860766038213,22.6606898175842,0.2191568439580301,0.4620344837413442,0.5998786825636309,1.1490524885166344,0.03096853530836898,3000
4,norm_ratio,0.1396839784574865,0.3507633758500536,0.5078930812489727,0.6549673305170979,0.0544085036778474,0.02938369990240887,0.039170336038993836,0.047779665645606845,0.040955561157983655,0.024304710207159956,3000
4,spim,0.025485194424222903,0.14046511531057207,0.33163835751522286,0.501816217087063,0.000595115662918969,0.011563249441217139,0.029055591977619408,0.04035676068014706,0.05572474468306782,0.00028864051242656245,3000
5,cosine,0.15112481189290472,0.47198935506525513,0.6507870190725152,0.7982476850701854,0.09682075537487024,0.09435126409329969,0.052053075657303396,0.026699315799451524,0.0396573385671321,0.07589380873356713,3000
5,l2,22.46942919146728,20.171996849337642,17.6804143899627,14.023775820046014,22.615188192592065,0.15379304111054,0.47846748788744986,0.4006531983764605,1.0118662077205405,0.023141334078974948,3000
5,norm_ratio,0.0682948588133507,0.3435824456279136,0.47323155403307,0.6466531016917421,0.03542185765954279,0.015415651087609098,0.03543581568736867,0.04073166885880653,0.032250422924249456,0.02147986018216742,3000
5,spim,0.010233488112706572,0.16273853111804568,0.30790317427538927,0.5168680526245685,0.002256753869289775,0.006954907302340903,0.027435230117413296,0.028654045930179724,0.044788472254446286,0.0005687518736997711,3000
6,cosine,0.15338363675587458,0.6634453921425143,0.687689156915892,0.8608725669959996,0.3020625722942633,0.10363971993604267,0.050817239987202764,0.026755231484614984,0.025802442334292772,0.10579910405107279,3000
6,l2,23.235349085259255,19.13353504232084,18.362473074749158,13.516103169915825,23.047183453255567,0.07859593326434128,0.5249441064210548,0.3219371894449568,0.7283459210930068,0.02958246262736628,3000
6,norm_ratio,0.028250274655700715,0.32687103748838936,0.3849889052516515,0.5822524944108058,0.04733133885241333,0.006533377203196515,0.027601694985042773,0.028379542436878017,0.026311542791681748,0.014521945468334404,3000
6,spim,0.004139342645404728,0.2169919516263037,0.2644749325695676,0.5014444884229815,0.012949284735742268,0.0028252276367687315,0.0253897570208846,0.01832428989328594,0.03045580587826873,0.0016901645896667179,3000
0,cosine,1.0,0.0,0.0,0.0,0.0,1.4479904165459417e-16,0.0,0.0,0.0,0.0,4000
0,l2,0.0,28.62763175085488,28.62763175085488,28.62763175085488,28.62763175085488,0.0,1.1260840054809202,1.1260840054809202,1.1260840054809202,1.1260840054809202,4000
0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000
0,spim,1.0,0.0,0.0,0.0,0.0,1.4479904165459417e-16,0.0,0.0,0.0,0.0,4000
1,cosine,0.6180698777314734,0.24889295109194842,0.4008544411333829,0.5876753713879806,0.0005601623509530695,0.0464636002572887,0.06413577236274355,0.0804716765327537,0.08087744720655599,0.0014398508091841714,4000
1,l2,17.92870621805455,21.896008607466804,20.613367997571054,18.26243737306063,23.287044490512248,0.9089162586340565,0.44331526376728475,0.8441335922232832,1.2756920442020843,0.27372464644803546,4000
1,norm_ratio,0.7296167783829361,0.30951208274067016,0.40688871791164355,0.5107981959758545,0.24977943137258016,0.06525233283415922,0.040270362746491074,0.07243903061680936,0.032493691899313136,0.04940559982190137,4000
1,spim,0.45203343786139016,0.07801365927078384,0.1677183553690637,0.3020766686895237,0.00015787880923845215,0.06043619369945524,0.02520097027005594,0.06108413435755845,0.05834196843537246,0.0003444192853316725,4000
2,cosine,0.39026629933270834,0.2950293017933575,0.5258426540032235,0.7529916643740582,0.005221358226573378,0.04602969745759826,0.06721724381094046,0.057887901142428116,0.05500293372333318,0.003942773842317036,4000
2,l2,20.85788866724953,21.605847037294584,19.303157769702725,14.925523922808841,22.84578740614314,0.4661234628363123,0.5059665161818017,0.7733786100045418,1.356437988397525,0.14199760637663145,4000
2,norm_ratio,0.4196390226861232,0.3246905566210214,0.44520411080191663,0.6645522902704587,0.14372921648886564,0.06946849295714325,0.0452886485582406,0.06215670815754553,0.033868278695666054,0.04267540461880984,4000
2,spim,0.16471712389884358,0.09689096998795635,0.2359944246102988,0.5016858604584307,0.0007116210444704734,0.03801241320599406,0.029251318304551372,0.052728318290375,0.05729193600641038,0.0004859976947826717,4000
3,cosine,0.2427808818822512,0.35598176862803926,0.5962364179437453,0.7761939859368455,0.012112319479942497,0.044737920657202064,0.059802782235471696,0.04461188666946774,0.04529559925363429,0.010857072296281346,4000
3,l2,21.982872244792198,21.152410035189266,18.36051372401209,14.369849900772499,22.71760682611069,0.2526211974608547,0.49322378294300107,0.6659541725742728,1.172178979332101,0.07135334152596748,4000
3,norm_ratio,0.23325641105843467,0.33638877806451295,0.4842357298758744,0.6837499449793348,0.08291555374029873,0.046757789536366855,0.04241154295221821,0.05270122687474456,0.03687073775653495,0.03590869201020085,4000
3,spim,0.057010358834195626,0.12094916659058243,0.28947592608749395,0.5317382753645296,0.0008262731231983571,0.017241757528307106,0.029925746256756106,0.04406364522520548,0.053458334429887025,0.0004776031579659706,4000
4,cosine,0.1741417259044494,0.3825510001447111,0.6392891261377798,0.7782300741144348,0.025864572152770306,0.06266527581687063,0.05254316180453301,0.03437700430991013,0.042910644566460474,0.031548698566074215,4000
4,l2,22.306105763371566,20.911228635236792,17.72638646881566,14.343694612684066,22.638781737119494,0.2018903381000373,0.46184791795298874,0.5754704099131686,1.10084608001822,0.02667177704183864,4000
4,norm_ratio,0.12657440729007374,0.34788122283749534,0.4914257598119404,0.6775697779519287,0.044905076760186506,0.0274832599666987,0.03843198897873497,0.04566522547862996,0.03594134736847905,0.02351834114628678,4000
4,spim,0.022462481451250658,0.1340243076153575,0.31462081887055393,0.5280955356094991,0.0007968564533386368,0.010531203645661935,0.027970697313977035,0.037923334094700605,0.04981191555631351,0.0004491078678098501,4000
5,cosine,0.14476944765621738,0.46295003858170547,0.6363658982405659,0.7951273089456246,0.10772033762736118,0.09219897340020736,0.05246198434424916,0.028182681171494247,0.03986929562414335,0.07639029922471018,4000
5,l2,22.48751751284933,20.208018883365963,17.920683258647212,14.020499244205114,22.603809411255334,0.1380924935937984,0.5007384401668239,0.4072721788805828,1.0338267797788714,0.023322499178125282,4000
5,norm_ratio,0.06368475165696208,0.3569461449329342,0.4648250017181348,0.6613178317575925,0.03540651523706465,0.015179753514633416,0.03530404981710565,0.04222056185798813,0.03032754140541751,0.020260153326170125,4000
5,spim,0.009145947196874258,0.1659805276957203,0.29568438910747014,0.5264479297339465,0.00274120626598871,0.006298476254228162,0.02865715874280079,0.02890436965827072,0.04396018516770049,0.000901975142059148,4000
6,cosine,0.15793659917360256,0.653048277242636,0.6780839043236748,0.8553434129611015,0.3073657551166413,0.09773693196907264,0.0485584334668908,0.030291826522059934,0.02667697457463762,0.08625025199428764,4000
6,l2,23.562981036297327,19.342033831027187,18.83177077767871,13.75661113430326,23.343329258340315,0.07135807418322339,0.5460939561396243,0.3347051473570025,0.7738793080572138,0.0381564142828942,4000
6,norm_ratio,0.026423822983336072,0.34363558236803143,0.3739267623950113,0.5891924397498957,0.04861606646154817,0.006506814981907401,0.02802069220969221,0.02986115861135841,0.026243512819446774,0.012907721106922496,4000
6,spim,0.003943909566712557,0.22463551354455943,0.25317521520396624,0.5041968794504794,0.01404848223428218,0.0024243742494445097,0.02623381514675506,0.018528321683378784,0.031376729149778466,0.002073011894581546,4000
0,cosine,1.0,0.0,0.0,0.0,0.0,1.4129157569140696e-16,0.0,0.0,0.0,0.0,5000
0,l2,0.0,28.999862520938215,28.999862520938215,28.999862520938215,28.999862520938215,0.0,1.490747158429275,1.490747158429275,1.490747158429275,1.490747158429275,5000
0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
0,spim,1.0,0.0,0.0,0.0,0.0,1.4129157569140696e-16,0.0,0.0,0.0,0.0,5000
1,cosine,0.6163724259392519,0.23565120879291893,0.39962019806853544,0.6287323844826103,0.0009583672506069852,0.04593635493285873,0.06506952904325926,0.08087313958192544,0.07861318043821842,0.002065853009414349,5000
1,l2,17.85885807677333,21.923061395246823,20.5859083011968,17.565063249313063,23.131093719348108,0.8922978990424335,0.43087874275675536,0.8190260075413995,1.3204960328187387,0.2626338398138789,5000
1,norm_ratio,0.7007398194564427,0.2944921070531247,0.3909632275883827,0.5328542612697156,0.23017743201465127,0.06790635482083468,0.03981933948291019,0.07022233501232698,0.03164755352632202,0.051368912350083965,5000
1,spim,0.4325985654601938,0.07013704304309058,0.1604467483608675,0.3365678125309477,0.0002498306049002067,0.0573941039997135,0.023438708431546898,0.05751643049931785,0.05755931697691332,0.0004490852720239502,5000
2,cosine,0.3867793841837317,0.2824411502349192,0.523857503886673,0.7808553410632683,0.008260520231143115,0.04630186645140122,0.06645414434360357,0.058331002469371396,0.04787841023475885,0.00666971543768494,5000
2,l2,20.857003164863972,21.664099531559412,19.351785383173308,14.20311890130659,22.754052028952465,0.4400821962329829,0.48121097131655827,0.7375527410796199,1.2599459130962725,0.11897199995193211,5000
2,norm_ratio,0.38970334428690395,0.31056482410287795,0.42438278631283843,0.6846859867946599,0.1265043265721039,0.0660474698052341,0.043503343327020376,0.05531276004932651,0.03242308710592497,0.04033272870044791,5000
2,spim,0.15123307743020067,0.08859078765133176,0.22372437423235644,0.5354908775758074,0.0009608831103035659,0.033830814178651684,0.026997373065983595,0.046717217110384505,0.051234862642264026,0.0006535663893511522,5000
3,cosine,0.24059663130096284,0.3435132182564504,0.5992212213196096,0.7901243604150696,0.017154929973125975,0.04701591356697972,0.06315852743467538,0.04371448453715966,0.040003974916416475,0.014245649542366116,5000
3,l2,22.0029574154496,21.25727302763346,18.35677539175427,13.999352805060878,22.70014321785765,0.24377383902439087,0.5018316272183808,0.6297041958245416,1.082025785936414,0.06269393442741579,5000
3,norm_ratio,0.21397993117327124,0.32532543829977256,0.47391966733716345,0.69509489307658,0.07860933908607247,0.04424601158542282,0.040182238406106505,0.047720488379592245,0.03550133916910317,0.03328481660044181,5000
3,spim,0.05168857635378815,0.11281445224236882,0.2844362322289068,0.5499407103645367,0.001120028810399301,0.01567686181083537,0.028832645475443355,0.039166753132069965,0.04860108221767994,0.0006377251652328774,5000
4,cosine,0.17064692302704035,0.3766517494609507,0.6412424675947708,0.7880882562832553,0.040183053174526445,0.0654417736894297,0.05578332889662666,0.03314633020640544,0.0390306257153362,0.044481981783266726,5000
4,l2,22.31866744654144,20.950415698312487,17.759248397780265,14.067388126044822,22.614018492035296,0.18824131672911198,0.48204413931215795,0.5433194668621114,1.030088719158149,0.025153080272415817,5000
4,norm_ratio,0.11457041216168232,0.34680271362907655,0.47571132929782534,0.6871155132871957,0.03861638355136756,0.025503790972014148,0.03683573870971942,0.041860184575756354,0.03338931755626022,0.021511025819790967,5000
4,spim,0.019897919192401064,0.13150824925642737,0.3054207365181684,0.5421260679629792,0.0010470270700236655,0.009591297506490916,0.027902587800024768,0.03481880189078893,0.045729684148099456,0.0005946411199427216,5000
5,cosine,0.14120983542729812,0.46420539630956215,0.6272408070287548,0.793410414401709,0.12421814427328742,0.09303536768775439,0.054394325338100076,0.03161464414185734,0.041230783788312714,0.08046058046030764,5000
5,l2,22.504213162650817,20.15751951458376,18.107875903291035,14.018285135069343,22.590920426766573,0.1217245285550541,0.5375568253717534,0.4290712462946407,1.078257843099378,0.024109700767015928,5000
5,norm_ratio,0.05798333256369422,0.3710196902224481,0.45130384967812626,0.6706033413975774,0.03437001806925336,0.014497921472420001,0.03540283175772933,0.042301061531356494,0.032280677137043114,0.01883548652224347,5000
5,spim,0.008080431168859304,0.17307087070561522,0.2829140901984465,0.5326698288620679,0.003264779065010873,0.005584702499678343,0.03039520839515413,0.028738678487635328,0.04556323191919621,0.0011740984628256226,5000
6,cosine,0.16050364533437278,0.6511513591300848,0.6773207657782937,0.845383301064663,0.3064220070267879,0.09465964563469018,0.05119846233892592,0.034075119732736456,0.028699371479841782,0.06584706651979452,5000
6,l2,23.981911737551567,19.485679623866826,19.2411518924018,14.286758374848809,23.728763320535922,0.06821508302909476,0.6453553743680829,0.3805781226741708,0.8953888006277138,0.04496559896792115,5000
6,norm_ratio,0.0241429609642912,0.3670947604647983,0.36615327102925027,0.5840728751079713,0.05046295422416034,0.006524052902977638,0.029640094805315195,0.03004899672160855,0.03218453779573058,0.009049131868050543,5000
6,spim,0.0036269174132066546,0.2395184647756927,0.2476328273153909,0.49416638789476175,0.015055402600947797,0.0020556124855215614,0.03030384830487069,0.019617675162065674,0.03781007180960445,0.0022666221683430056,5000
0,cosine,1.0,0.0,0.0,0.0,0.0,2.261695051548484e-16,0.0,0.0,0.0,0.0,6000
0,l2,0.0,29.41877846175888,29.41877846175888,29.41877846175888,29.41877846175888,0.0,1.946116803738822,1.946116803738822,1.946116803738822,1.946116803738822,6000
0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000
0,spim,1.0,0.0,0.0,0.0,0.0,2.261695051548484e-16,0.0,0.0,0.0,0.0,6000
1,cosine,0.6118319495813525,0.23682503942656838,0.40248304171572513,0.6653527155326593,0.0013791469447980884,0.0482454694533758,0.06627539074976486,0.08082816239135704,0.07083406264774006,0.002972761283695746,6000
1,l2,17.83159599057088,21.85298546580458,20.513365832831305,16.898072915735987,22.97795821581825,0.9079883421367947,0.44249881075103203,0.7962757967994375,1.249359830528185,0.24086809131383777,6000
1,norm_ratio,0.6675643481416641,0.29275114602460167,0.3722627809574892,0.5505903705158737,0.2131450162441663,0.06563441184829076,0.0407702006305705,0.06768602423334552,0.03011337483198206,0.05084512058089321,6000
1,spim,0.4088229177535328,0.06988797374753486,0.1536519687926213,0.3672983075772794,0.0003388321290314758,0.053778518400277815,0.02331584800466744,0.054069373322085286,0.0518062889783363,0.0005867807766120564,6000
2,cosine,0.38085283096022926,0.28316114277201043,0.5229393680405352,0.7984909695657616,0.011409321226217394,0.047862746760958474,0.06775957709899177,0.060489102274432265,0.043165498700386544,0.009481945150158341,6000
2,l2,20.874593748970828,21.62162168539636,19.369587789184024,13.700648066284144,22.6784073729104,0.4205022618022588,0.5010293796716065,0.7300543871111013,1.1871318374215551,0.10439280408528251,6000
