layer_idx,func,mean I,mean S,mean T,mean F,mean C,std I,std S,std T,std F,std C,checkpoint
0,cosine,1.0,0.0,0.0,0.0,0.0,1.542255638218768e-16,0.0,0.0,0.0,0.0,1000
0,l2,0.0,27.736667456502474,27.736667456502474,27.736667456502474,27.736667456502474,0.0,0.6465505414205559,0.6465505414205559,0.6465505414205559,0.6465505414205559,1000
0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000
0,spim,1.0,0.0,0.0,0.0,0.0,1.542255638218768e-16,0.0,0.0,0.0,0.0,1000
1,cosine,0.594572605409035,0.4417793518444622,0.38363457861612654,0.3524513988888709,-0.00159171811791796,0.05502248901878177,0.03997735466344253,0.06895938326081828,0.04741503538721145,0.00036302862539498335,1000
1,l2,18.362720076940086,20.446067494349673,20.909144269817798,21.23379556406373,23.47239302779562,1.0091480000975772,0.5360716247063059,0.728205469360758,0.49563896966140275,0.24599920893660993,1000
1,norm_ratio,0.716262441467365,0.5515572269845677,0.45480325989311476,0.42872734660759687,0.2714194100594988,0.04299355610172501,0.02100120557328992,0.05902885443992219,0.026549776968931845,0.04056810539427617,1000
1,spim,0.42716830723207466,0.2438180100769418,0.1777165462702273,0.15172203040443674,-0.0004248939836805204,0.05678331456818569,0.02505190882162158,0.054014931928697926,0.028184561466736185,8.408958805885599e-05,1000
2,cosine,0.3797028125923055,0.47162942631533683,0.43646155976883577,0.5006701676903332,-0.0015500691109045436,0.06014083026037008,0.057919861723117735,0.05995192663522832,0.059177232502634534,0.0008406323233676965,1000
2,l2,21.04904866844002,20.265479090388244,20.49789539048362,19.566237886659447,23.047112598874893,0.6146147681039333,0.8602539013823628,0.7864544948068948,0.8651191699522329,0.14988475402587434,1000
2,norm_ratio,0.48630353636446005,0.6338555346781863,0.5522094451362936,0.5375637623731062,0.18846190576546304,0.05739754455435489,0.030564310265302846,0.05195620985164827,0.04121226362751348,0.03543397167313181,1000
2,spim,0.18690659515022282,0.2996258463212993,0.24295724298472174,0.2707912729114064,-0.00028095736765033056,0.046411553930650475,0.04276420739861744,0.053424824567221564,0.05118173815871176,0.00011651626056524262,1000
3,cosine,0.22571198160974612,0.49895992843952575,0.5496749719346398,0.5955776845687287,-0.002138796998631198,0.05105834488904527,0.04609610945144707,0.035341973161530406,0.05384238265748154,0.0008079341387746033,1000
3,l2,22.076165237360485,19.70552655968357,18.9182998717483,18.15607119656211,22.888042729206884,0.30341861148114857,0.6480404315054447,0.5296748666638401,0.8889849284321347,0.08737878313159239,1000
3,norm_ratio,0.272459308509188,0.5903745314665799,0.5624134426043074,0.5570846776947118,0.1469815460657304,0.04089618401917993,0.03438937380013166,0.04465287147831558,0.0417583844417038,0.026411954141079764,1000
3,spim,0.06205647364037821,0.2953497952139776,0.30945829127979163,0.3334386299933565,-0.0003031901275039264,0.019231101276015124,0.037485019538006446,0.035078678679510554,0.05291325618954682,7.69025318314877e-05,1000
4,cosine,0.16065426556352075,0.43591358040676687,0.6250215595312874,0.647397401743268,0.0020861284648622377,0.06591114860229139,0.043312330991649134,0.03257712685730436,0.049659985930521976,0.001183056277526706,1000
4,l2,22.350400523897996,20.49597721380498,17.69117049234959,17.269163751704593,22.7508461969676,0.2103215086210695,0.5266747552240926,0.5453693379667395,0.9488170522569526,0.048727990354497604,1000
4,norm_ratio,0.14155287055054888,0.5438218145380044,0.5779943793185002,0.5797463969098702,0.10211983995234596,0.02624415875816789,0.03032529847514442,0.036072185228865704,0.04654337632644603,0.02112916631673088,1000
4,spim,0.02271816895338444,0.23801580977001985,0.36190252541047035,0.37715874771196073,0.00020474815416446988,0.010419787712960718,0.033912257630509764,0.0350249554990693,0.05775961081339612,9.695136576005155e-05,1000
5,cosine,0.14592410279487816,0.6164432524959269,0.6379904315561938,0.7565574104133058,0.040894279282751966,0.10624770546275739,0.050287117360068107,0.0269696882521057,0.03812954731656298,0.029864375281430308,1000
5,l2,22.48667245322846,18.13701532612014,17.883689953660916,15.660812749814232,22.633696904405138,0.15394867096750497,0.6357532859109225,0.32989924024953166,0.7148367266647245,0.022560870755183194,1000
5,norm_ratio,0.05832138437278266,0.4732512288135307,0.4659792489427002,0.53080464283141,0.05265342833357562,0.011868770742122923,0.029836524455637618,0.031101549189576343,0.03282152975214492,0.01797249440332552,1000
5,spim,0.008471788566785484,0.29113013085591255,0.2969449672025438,0.40165412676685275,0.0017989866079052297,0.006838954126039121,0.02432719192937111,0.018817821764554023,0.032627548779163254,0.0002273327466063814,1000
6,cosine,0.14154687892238166,0.8359453306178253,0.7048782099714768,0.8832549380863102,0.2840144050702478,0.12287405985038503,0.03146380699236892,0.04557669328269292,0.039856083147430624,0.10476895606987444,1000
6,l2,22.808806298399507,15.96873175333694,18.26588012074297,14.37158898942398,22.695541968558782,0.06794328739045737,0.2081630755776446,0.19220372617522763,0.7040708713090443,0.00674996866891757,1000
6,norm_ratio,0.019421233070664595,0.40742766867056857,0.34210441798970037,0.4637097118306286,0.031190763157098768,0.004129755260348981,0.032331902119217826,0.028967537276581096,0.01165024754703,0.00888443396444331,1000
6,spim,0.0027803261517088157,0.3396689110765131,0.23989666087964162,0.4096139560506163,0.008040145841519955,0.002790367558366925,0.016017994623334808,0.007623933996526491,0.021934326744856673,0.00035890385524288215,1000
0,cosine,1.0,0.0,0.0,0.0,0.0,1.47808149502762e-16,0.0,0.0,0.0,0.0,2000
0,l2,0.0,27.96961664173402,27.96961664173402,27.96961664173402,27.96961664173402,0.0,0.7523593403566389,0.7523593403566389,0.7523593403566389,0.7523593403566389,2000
0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000
0,spim,1.0,0.0,0.0,0.0,0.0,1.47808149502762e-16,0.0,0.0,0.0,0.0,2000
1,cosine,0.6298972667006029,0.2791476820412435,0.41048433528109596,0.4517115170734767,-0.0008990338529631867,0.05689882195513311,0.05824671615840068,0.07779915273428599,0.0603766469477294,0.0006190481105760342,2000
1,l2,17.85883926183941,21.88421254440479,20.589086827873665,20.1504799563854,23.523044286065524,1.1343725649795002,0.49394390188365767,0.8700694803106566,0.7432141698944938,0.29053894773245725,2000
1,norm_ratio,0.7809089325594956,0.40192093135153406,0.45191410613875066,0.44797459512370874,0.2800677249836395,0.05781194787622744,0.032206129256666625,0.0655880675022664,0.030828254001166237,0.04642784938288071,2000
1,spim,0.4938061539162647,0.11327739252861627,0.18947931138144702,0.2036805977166086,-0.0002434555429366688,0.07119709389724074,0.029146942443743287,0.061469192539864145,0.04035654096840835,0.0001591324765632308,2000
2,cosine,0.4033081682863891,0.3635716003896288,0.5185788605861185,0.6324484287778053,0.0009488672353134966,0.06143060140790643,0.0644392673210919,0.06024197188776549,0.06303874619648221,0.001320530000001182,2000
2,l2,20.81754645815139,21.1277257894249,19.332481400399605,17.512503173887556,23.004973559415046,0.6650931883256664,0.6281679922174321,0.8420506928053003,1.153474064386375,0.17087029424636233,2000
2,norm_ratio,0.5011416424736187,0.4422938355659427,0.5157006911667622,0.5715094624500917,0.17944126386819542,0.07111686338993925,0.04221827408111742,0.06386426292964995,0.04348745515784309,0.04168805347560666,2000
2,spim,0.20450355861061237,0.16245232603165924,0.26938033830180685,0.3634878930060714,0.00017588404984995528,0.052516900847107265,0.038688271223505,0.05813290877510204,0.060923506114216326,0.00021315047243335302,2000
3,cosine,0.2415312474968969,0.40415565690778266,0.6080647564278489,0.7247881123214159,0.0021673763745861585,0.05267416021308334,0.05582033290733387,0.03856536953184843,0.05655880024790017,0.0019323772027408116,2000
3,l2,21.994971748561795,20.69613458689959,18.091685491106926,15.70777574001334,22.861113199592754,0.32747101172777554,0.5412390266078019,0.6305597887766323,1.209061889869598,0.10014583636147825,2000
3,norm_ratio,0.2757161921950614,0.39942921357404276,0.5234797317170132,0.6195794552725129,0.1383209325292248,0.04490393689360693,0.044713568249737934,0.05986897787985296,0.04507411181157195,0.03206316081592379,2000
3,spim,0.06702323957571342,0.16268288022086833,0.31915628945565394,0.4508539386234123,0.0002836521243518713,0.020103903801715492,0.03470331631076728,0.0486873366662515,0.0623434811539753,0.0002022774842067087,2000
4,cosine,0.16285618167124982,0.36725039493525086,0.6697804312775856,0.7445195737638851,0.007331054244110848,0.06733287548731631,0.05040481502019119,0.03648089105768534,0.0457152319150107,0.0034526036799722125,2000
4,l2,22.346099662392838,21.038243774219993,17.060624468440952,15.266329850226871,22.719456072220535,0.22599087087282055,0.45206280700942836,0.6756215854887925,1.0661498451161522,0.05000239342191618,2000
4,norm_ratio,0.14610549661947209,0.3759533083641147,0.5399962912763964,0.6340670626687267,0.08827696519009424,0.027926894122729074,0.04274077405496703,0.0459650212234316,0.04470479631526182,0.02473638317045748,2000
