layer_idx,func,mean I,mean S,mean T,mean F,mean C,std I,std S,std T,std F,std C,checkpoint
0,cosine,1.0,0.0,0.0,0.0,0.0,1.4542498388365495e-16,0.0,0.0,0.0,0.0,1000
0,l2,0.0,27.56694524556624,27.56694524556624,27.56694524556624,27.56694524556624,0.0,0.4516475066446572,0.4516475066446572,0.4516475066446572,0.4516475066446572,1000
0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000
0,spim,1.0,0.0,0.0,0.0,0.0,1.4542498388365495e-16,0.0,0.0,0.0,0.0,1000
1,cosine,0.5378771159161775,0.4212834377879666,0.463356376503589,0.38759702564736126,-0.0018432164147749953,0.031979827166070764,0.04298756975814678,0.03879984557829479,0.06491071260497966,0.0006149898533903553,1000
1,l2,19.22667251740798,20.674124916355854,20.11615736250127,20.87440664688962,23.122731590881106,0.5341906999669099,0.5293327390315858,0.5251716025924793,0.6921302032992729,0.2275654461264146,1000
1,norm_ratio,0.6456561843971876,0.5377109745786375,0.5381360420042043,0.45059537331533195,0.20302855500905612,0.027723506913660385,0.02721261237290961,0.02469707070340829,0.027142405892911774,0.0492208244109071,1000
1,spim,0.3475427082258221,0.22726449092992154,0.24965766258667713,0.17589095672374946,-0.0003558184661703048,0.028827315149869904,0.03147587127038776,0.027172718636077474,0.037823775129564315,7.598295378048808e-05,1000
2,cosine,0.3664066600973274,0.4509766880187063,0.5367194132946473,0.5149330424301005,-0.000783962183036846,0.0593512808588211,0.03808300272781519,0.037090129078249816,0.048746215164950576,0.0003791604715154259,1000
2,l2,21.049780726673273,20.44763917327715,19.103951623519674,19.37371035754268,22.94296826778521,0.5457078925396974,0.5133469676232112,0.5649211590558728,0.6959163555039791,0.11408459100915734,1000
2,norm_ratio,0.3785092972807564,0.5945506093700588,0.5828970010519702,0.5384504987508376,0.16333357600091264,0.026676510115570144,0.027665845143782793,0.030955444945228398,0.03762115358200766,0.03161319159190711,1000
2,spim,0.13906605280281664,0.26863685374112717,0.31370764223748715,0.27871724833063516,-0.00012779711206619549,0.026513380759390845,0.030189245629371458,0.03669106580638276,0.04491091543036811,6.437911007044764e-05,1000
3,cosine,0.20988776216748217,0.46071149912056353,0.6283995929977703,0.5893935858051406,-0.0038894075592056264,0.054206276548658575,0.062065286598577414,0.025992500191922792,0.046025446051172265,0.007285813233028554,1000
3,l2,22.13341593188108,20.17044612741595,17.6446530746187,18.251852135358856,22.668522236496003,0.2501430739306282,0.841888122408507,0.4407208703750315,0.7680469763090437,0.027270382170524143,1000
3,norm_ratio,0.19493484821758525,0.5561677386017759,0.5782939162025941,0.5709532150271865,0.0507229867505042,0.023126047656673032,0.027679297552346535,0.03140903129701069,0.04758381698343903,0.020606011150924797,1000
3,spim,0.040983860691185744,0.2571958064259308,0.3635967605242986,0.3383502693307415,-0.00012669697215683082,0.012177084444516775,0.042722274010251936,0.027288502287885513,0.05285036056863015,5.5861118074817135e-05,1000
4,cosine,0.14251897710107866,0.46220850508171757,0.6543985448015511,0.6237950088063268,0.043877574350583086,0.07455778515819471,0.06376144632349937,0.02150553855571813,0.03564478345571131,0.03111410581748816,1000
4,l2,22.421438967475243,20.130874212711777,17.21007437734174,17.710584529422338,22.629534506390563,0.17527258292014136,0.8710662920130978,0.40689737431068684,0.6562447978508076,0.005630781947143724,1000
4,norm_ratio,0.09779075784921151,0.5458284969410551,0.5753499214907294,0.5690262063051462,0.009944014910656036,0.015145947329132938,0.020689396473984212,0.035717805574416533,0.03248194107977274,0.009117709776980355,1000
4,spim,0.01416405891117143,0.2528778879388402,0.37688480240534383,0.35583486114568497,0.00023838959895943832,0.008324261741360807,0.039834497243489454,0.030955539125123204,0.03971152599152683,6.334327079892551e-05,1000
5,cosine,0.1512769445889029,0.585732796945849,0.6471964476399067,0.7175044474520599,0.1477093986980345,0.10155123973390359,0.04352583760217735,0.02482532992266955,0.044018718278689334,0.11191709470102618,1000
5,l2,22.509271070575124,18.466648511645854,17.59553584903672,16.321450824913278,22.606901593262364,0.11857276849428083,0.5750681220263648,0.4283605455922657,0.7543651863612327,0.005071241914033854,1000
5,norm_ratio,0.04066340718541523,0.496769616281848,0.4937548853077207,0.5313440964562838,0.019137527498913575,0.007339887866808387,0.025183808267831342,0.023860784772920914,0.033031000156884975,0.012866060503053067,1000
5,spim,0.006508478932145683,0.290668231054798,0.31993913702295596,0.3812470382365218,0.0016371147535784423,0.005433965989145109,0.022464799288229753,0.02480914650918163,0.03375051655202091,0.00026486423141377575,1000
6,cosine,0.16627666172721975,0.8282257188683297,0.6892260594123614,0.8643439118961799,0.6277221758449735,0.13388712277926876,0.03064185745017001,0.024304259645912176,0.05268490159504022,0.21150879049521648,1000
6,l2,22.802343748008365,15.854523775928607,18.24540980318598,14.766676627615047,22.679711826656824,0.04398894287187623,0.21302328373919632,0.25720408920172,1.0028415502019667,0.002789809432856159,1000
6,norm_ratio,0.014331176328042285,0.42282374065713313,0.3582507408934207,0.4553138936263776,0.014090960257943576,0.002516118398704727,0.03274149625487839,0.03843226234186727,0.01650458357176671,0.005098156560342302,1000
6,spim,0.0024867630100158912,0.34931402346758117,0.24625711142771545,0.394108121074363,0.007833981020324399,0.0022586069252731266,0.01684515204594552,0.02135314073804868,0.03479186776879521,0.0005501126470924683,1000
0,cosine,1.0,0.0,0.0,0.0,0.0,1.4261353032188527e-16,0.0,0.0,0.0,0.0,2000
